"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SESN3",7.59646445459192e-07,-1.06601054881347,0.211,0.391,0.0197477689961572
"SRGAP2C",7.59682569539858e-07,-0.572828905855784,0.574,0.73,0.0197487080777581
"KIFC1",8.31902102396256e-07,0.572090619741318,0.14,0.006,0.0216261270538931
"CCDC18",8.33693087847745e-07,0.823346511283218,0.398,0.201,0.02167268551169
"MBD5",8.53580553850973e-07,-0.690706030521103,0.611,0.701,0.0221896800779099
"KCNMA1",8.58231556411242e-07,-0.698593201687399,0.525,0.678,0.0223105875404666
"ASPM",8.9139033889825e-07,0.928143322653192,0.138,0.006,0.0231725832499989
"SEMA6B",8.91953698641493e-07,-0.546805981445724,0.03,0.132,0.0231872283498842
"FAM102B",8.94270198646552e-07,-0.840653932293604,0.297,0.483,0.0232474480840158
"GNAQ",9.17292391273627e-07,-0.477154333198097,0.781,0.862,0.0238459330035492
"TPX2",9.63483644602092e-07,0.71700353068437,0.146,0.011,0.025046720825076
"VSIG10",1.01597271833316e-06,0.549413062822811,0.138,0.006,0.0264112267857887
"RFC3",1.10040125857733e-06,0.769048893243164,0.329,0.138,0.0286060311179763
"RABEP2",1.10268618506813e-06,0.713217287160518,0.308,0.126,0.0286654300670312
"ARHGAP12",1.12000484613644e-06,-0.59238921155212,0.54,0.678,0.0291156459801629
"CENPE",1.13719757309679e-06,0.833655897742413,0.185,0.034,0.0295625881102243
"SFMBT2",1.14247501902991e-06,-0.584376907235166,0.862,0.925,0.0296997805947015
"CENPI",1.18089821017068e-06,0.839202168776123,0.172,0.029,0.030698629871597
"C19orf48",1.18917637437244e-06,0.559641527475092,0.135,0.006,0.030913829028186
"NCAPH",1.22658090519254e-06,0.641698731099749,0.157,0.017,0.0318861972113852
"PLA2G7",1.26768409636502e-06,-0.582384282678574,0.034,0.138,0.0329547157691049
"MPRIP",1.27677070723906e-06,0.766839874803962,0.394,0.224,0.0331909313053865
"ZNF24",1.27950911544651e-06,-0.367636158239784,0.092,0.241,0.0332621189651475
"ALG13",1.33760418105258e-06,-0.634792225010429,0.234,0.437,0.0347723582906429
"IMMP2L",1.35188997993842e-06,-0.791548320982413,0.581,0.69,0.0351437319184792
"PARPBP",1.37971669215648e-06,0.540763570059139,0.123,0,0.0358671151292999
"PLCB2",1.46281653808005e-06,0.736881722764273,0.48,0.293,0.0380273787239291
"ZBTB1",1.473591153572e-06,-0.509430715728352,0.254,0.454,0.0383074756282576
"WDR81",1.47708016034653e-06,0.764485381628139,0.292,0.126,0.0383981758483685
"ALDH2",1.50916238431378e-06,-0.383481799191782,0.049,0.167,0.0392321853426211
"SGK1",1.54657034553956e-06,-0.568972888898558,0.252,0.448,0.0402046427026464
"TTC14",1.64874552819931e-06,-0.526592073500175,0.239,0.425,0.0428607887510694
"UBE2D3",1.66931602906631e-06,-0.658278567649836,0.381,0.552,0.0433955394916077
"BCL6",1.69778730743536e-06,-0.656645179965915,0.495,0.644,0.0441356788440895
"FXR1",1.73962925969794e-06,-0.5817989868253,0.239,0.414,0.0452234022351077
"LINC00578",1.79142215719528e-06,-0.499762503786946,0.075,0.207,0.0465698103984484
"FKBP4",1.83668616377012e-06,-0.412125624847651,0.022,0.109,0.047746493513368
"ZGRF1",1.85711602893446e-06,0.617848749726556,0.237,0.069,0.0482775882881801
"MACF1",1.89997883521146e-06,0.417182485739026,0.916,0.902,0.0493918498001571
"UBE2H",1.91441659703698e-06,-0.497401642630353,0.348,0.546,0.0497671738565733
"CAPZB",1.95577791922446e-06,0.475094246796973,0.813,0.753,0.050842402788159
"MAML3",2.05328503014145e-06,-0.518879881774796,0.712,0.822,0.0533771976435572
"SPC24",2.19263764159876e-06,0.492383851890129,0.118,0,0.0569998081310014
"CDC45",2.19263764159876e-06,0.58146944711121,0.118,0,0.0569998081310014
"CMTM6",2.21917334974233e-06,-0.445007368737929,0.129,0.293,0.0576896303999015
"FARP1",2.22804958726297e-06,0.752533479071129,0.437,0.236,0.0579203770704881
"ZNF706",2.26472713033844e-06,-0.467227149380405,0.105,0.253,0.058873846480278
"MND1",2.35545632920496e-06,0.538840460969491,0.129,0.006,0.0612324427340122
"IPCEF1",2.38421971692468e-06,-0.650380186311642,0.757,0.879,0.0619801757611739
"HAMP",2.40676170965456e-06,0.95758832908892,0.374,0.201,0.0625661774041799
"CCNF",2.43188836102575e-06,0.738656271502957,0.148,0.017,0.0632193698332254
"WDFY3",2.50964850920584e-06,-0.546710115028293,0.647,0.741,0.065240822645315
"SORL1",2.58452315994856e-06,-0.517160252561814,0.761,0.868,0.0671872640660227
"LINC00862",2.6230252083795e-06,-0.498025672901682,0.039,0.144,0.0681881633170335
"BUB1",2.76180228533231e-06,0.487119603648614,0.116,0,0.0717958122094987
"CKAP2L",2.76180228533231e-06,0.478153159061969,0.116,0,0.0717958122094987
"GLDN",2.79335483826734e-06,1.20304998044093,0.449,0.264,0.0726160523755977
"KIF16B",2.89992974243779e-06,-0.723524156282993,0.404,0.58,0.0753865735844127
"RBM6",2.93946162048962e-06,0.431699961260792,0.841,0.707,0.0764142442862482
"CDC14B",2.95608547210565e-06,-0.493559235009919,0.288,0.471,0.0768463979328584
"AC105285.1",2.96562153263925e-06,-0.280204693253034,0.019,0.103,0.0770942973624899
"NEAT1",3.04019519895511e-06,-0.357763671140405,0.978,0.983,0.0790329143920371
"FBXO11",3.10927682941695e-06,-0.503313969780621,0.609,0.759,0.0808287604575232
"ZNF148",3.15743020674032e-06,-0.529233310613857,0.512,0.684,0.0820805556544215
"LINC01001",3.18277813301884e-06,0.695853110518353,0.23,0.075,0.0827395003459578
"WSB1",3.19309596260198e-06,0.614620345448056,0.718,0.655,0.083007722643801
"ATF7IP2",3.22408865006756e-06,-0.707605068953191,0.374,0.54,0.0838134085471564
"DNAJA1",3.27259914128478e-06,-0.531788386566009,0.129,0.287,0.0850744872768392
"CEP192",3.38719236300194e-06,0.672236194751402,0.533,0.362,0.0880534526685983
"PLK4",3.47681316953569e-06,0.416902754132533,0.114,0,0.0903832351552498
"NCOR2",3.48574839068045e-06,0.644430352556746,0.647,0.511,0.0906155151641291
"TBC1D5",3.52028784144524e-06,-0.509523045497481,0.791,0.862,0.0915134027262104
"HIST1H2AC",3.5639484570999e-06,-0.629880714002591,0.112,0.259,0.092648404090769
"C21orf58",3.60580822145241e-06,0.637566303907668,0.157,0.023,0.0937365905248769
"MIR99AHG",3.74562797659592e-06,-0.741287461798449,0.426,0.609,0.0973713448795874
"POLE",3.75192623220567e-06,0.693672728196911,0.237,0.08,0.0975350743324186
"MYO1F",3.76575275086958e-06,0.489324687826963,0.856,0.718,0.0978945085116057
"OVCH1-AS1",4.02289417549589e-06,0.518369191367938,0.146,0.017,0.104579156986191
"IL10RA",4.02957514306689e-06,-0.630848935811594,0.213,0.385,0.104752835419167
"POLE2",4.07727319285513e-06,0.567173431898625,0.174,0.034,0.105992793921462
"MKNK2",4.32006717077561e-06,-0.355159986029793,0.043,0.149,0.112304466171483
"DSN1",4.52353833119783e-06,0.512235683260522,0.133,0.011,0.117593902457819
"PPP1R15B",4.61290279317865e-06,-0.287621055582829,0.045,0.155,0.119917021011472
"AC011447.3",4.68713291763762e-06,0.536163421172169,0.185,0.04,0.121846707326908
"FANCD2",4.89309044116025e-06,0.729438573488969,0.198,0.052,0.127200779108402
"CHD7",4.99290993744252e-06,-0.50695780526526,0.499,0.672,0.129795686733756
"CCL3",5.14742179787203e-06,-0.840170157832546,0.022,0.103,0.133812377057481
"LPAR6",5.31259468675746e-06,-0.498967638377939,0.503,0.667,0.138106211476947
"SDCBP",5.31832667501421e-06,-0.53675110865571,0.142,0.299,0.138255220243669
"SPOPL",5.36320040641984e-06,-0.635319339796314,0.198,0.362,0.13942175776529
"GFAP",5.5518281868469e-06,-0.307697840286594,0.026,0.115,0.144325325545272
"CHEK1",5.55458710631398e-06,0.437884007901,0.123,0.006,0.144397046415738
"MCF2L",5.57260456943241e-06,-0.448039841329983,0.43,0.609,0.144865428386965
"ITM2B",5.6357886509488e-06,-0.565455901210026,0.254,0.431,0.146507961770065
"PDGFB",5.63998734483621e-06,-0.867570866930035,0.071,0.19,0.146617111016362
"CENPU",5.73013134074888e-06,0.544896046374779,0.14,0.017,0.148960494334108
"MMS22L",5.74770332186231e-06,0.870324146718958,0.346,0.184,0.149417295555133
"MCM8",5.88686424712007e-06,0.619031006580865,0.176,0.04,0.153034922968133
"CARHSP1",5.96750959250559e-06,0.540314239549898,0.12,0.006,0.155131379366775
"CSMD1",6.01694214430707e-06,-0.535892952921734,0.555,0.713,0.156416427983407
"LEPR",6.13869120119744e-06,-0.621987355207121,0.088,0.218,0.159581416466329
"CD96",6.21875302000367e-06,0.863615722915675,0.178,0.04,0.161662703508015
"NFKBIZ",6.24468994174937e-06,0.715371122698413,0.424,0.253,0.162336959725716
"COLGALT1",6.28718387541263e-06,0.585652841686074,0.484,0.299,0.163441632025227
"GNG7",6.34635735138935e-06,-0.978482752384344,0.583,0.73,0.164979905706718
"MBOAT7",6.48027277471277e-06,-0.527974322634069,0.148,0.305,0.168461171051433
"PLXDC2",6.51191573533635e-06,-0.343203433795095,0.892,0.983,0.169283761455804
"TRAK1",6.53892445353451e-06,-0.497358250104288,0.471,0.638,0.169985880094083
"SAT1",6.60627764739978e-06,-1.38464018960459,0.675,0.764,0.171736793721805
"ETS1",6.72271791467529e-06,0.96010491492624,0.245,0.086,0.174763774909899
"TAPT1-AS1",6.79361309248635e-06,-0.591837247845188,0.204,0.368,0.176606765952275
"THRAP3",6.81648953868915e-06,0.554408740158636,0.555,0.385,0.177201462047763
"AURKB",6.91442352206572e-06,0.431670793703097,0.108,0,0.179747353879621
"DOCK5",7.02128380140073e-06,0.632420285722899,0.374,0.184,0.182525293701213
"FANCL",7.07418299474108e-06,0.559846927862472,0.254,0.092,0.183900461131289
"PABPC1",7.15285777561098e-06,0.647374972678652,0.617,0.466,0.185945690734783
"LINC01091",7.22242063713155e-06,-0.744357996181159,0.034,0.126,0.187754046882872
"NBEA",7.2484779692973e-06,-0.618497880384789,0.308,0.477,0.188431433289853
"TENT4B",7.27593749718898e-06,-0.909685657667511,0.176,0.333,0.189145271176925
"INCENP",7.2955890722739e-06,0.524151960093806,0.142,0.017,0.189656133522832
"NLRC5",7.3133510240663e-06,0.66354043619785,0.48,0.299,0.190117873221627
"UBAP2",7.35458200701233e-06,0.628446594532487,0.402,0.224,0.191189713854293
"PHF19",7.4618515615075e-06,0.475181740595719,0.129,0.011,0.193978293192949
"CHD9",7.60093033302746e-06,0.499168344994502,0.867,0.793,0.197593784937382
"LRMDA",7.63743048953805e-06,-0.312728329466882,0.882,0.977,0.198542643006031
"POC1A",7.76266665526947e-06,0.50544959477911,0.148,0.023,0.201798282370385
"TOP3A",7.8607928153581e-06,0.602499689168284,0.224,0.075,0.204349170028049
"MYBL2",7.95307547734482e-06,0.544208734844572,0.118,0.006,0.206748150109056
"RRM1",8.20340186500942e-06,0.573332585063008,0.183,0.046,0.213255634882785
"AC006978.2",8.38090352265163e-06,-0.555619410143231,0.286,0.471,0.217869967974852
"SPATS2L",8.43804464915153e-06,-0.586531888967453,0.146,0.299,0.219355408699343
"GLRX",8.47233671307926e-06,-0.310734923887244,0.065,0.184,0.220246865193208
"CTCF",8.56769217949003e-06,0.663100304101921,0.413,0.23,0.222725725898023
"CDCA2",8.68615573567858e-06,0.498206006555013,0.105,0,0.2258053045047
"CCNE2",8.68616544738627e-06,0.403719934330967,0.105,0,0.225805556970254
"FOXM1",8.68616544738627e-06,0.455175140964863,0.105,0,0.225805556970254
"TET2",8.72693865364831e-06,-0.55476858987987,0.449,0.626,0.226865497240241
"C9orf3",8.73846894984651e-06,0.6317178048442,0.484,0.299,0.22716523882021
"KIF14",8.93811209694234e-06,0.579912190608586,0.116,0.006,0.232355162072113
"RAD51AP1",8.9534107020702e-06,0.523087575215705,0.135,0.017,0.232752864611017
"NBDY",9.10526178743155e-06,-0.663034902190461,0.219,0.385,0.236700385426071
"AC004687.1",9.2322147478642e-06,0.578701483202764,0.159,0.029,0.240000654585478
"BAX",9.55601643775063e-06,0.459708596202695,0.226,0.075,0.248418203315765
"MUC20-OT1",9.67160822160503e-06,0.542106822230189,0.609,0.443,0.251423127328844
"LGALS9",9.73775006200252e-06,0.639738503234173,0.34,0.167,0.253142550611818
"TIMELESS",1.01630851057049e-05,0.528048192162743,0.181,0.046,0.264199560407904
"PRKDC",1.051135233662e-05,0.773528996533359,0.516,0.391,0.273253115342773
"ABHD12",1.05336517794679e-05,0.693323929381967,0.561,0.42,0.273832811659048
"PDE3B",1.05347145256701e-05,-0.693208491078926,0.404,0.569,0.273860438809321
"SAE1",1.06897160062577e-05,0.648125843414664,0.346,0.184,0.277889857298674
"ITSN2",1.08385602745968e-05,-0.333509818272182,0.533,0.707,0.281759212898419
"TTC7A",1.08800191914845e-05,0.446730960051461,0.671,0.5,0.28283697890183
"TMEM30A",1.09477897749593e-05,-0.443567012052668,0.077,0.201,0.284598742989842
"CEBPB",1.12011787622173e-05,-0.396359385611414,0.161,0.328,0.2911858431026
"FCGBP",1.1245221052426e-05,1.10678589770929,0.49,0.333,0.292330766478866
"RASSF4",1.1422558095193e-05,0.693264100891026,0.606,0.443,0.296940820242637
"GALNT10",1.16881500252949e-05,0.649549221731999,0.563,0.431,0.303845148057565
"ETV3",1.18154825875828e-05,-0.397660157132573,0.032,0.121,0.307155285346801
"SHISAL2A",1.19343271926422e-05,0.482040598835418,0.146,0.023,0.310244769699925
"MVB12B",1.20291689923559e-05,-0.587600783655539,0.389,0.552,0.312710277125283
"SUPT16H",1.23735104901701e-05,0.639141457607898,0.277,0.121,0.321661778702462
"WEE1",1.28609626858079e-05,0.4707948793779,0.114,0.006,0.334333585980263
"LINC02232",1.30977237985651e-05,-0.599433761769263,0.387,0.552,0.340488427867497
"HEBP2",1.32212524668055e-05,-0.282874682143834,0.026,0.109,0.343699679127076
"KIF23",1.36872158839558e-05,0.514385616612991,0.101,0,0.355812864119315
"E2F2",1.36872158839558e-05,0.432247465612796,0.101,0,0.355812864119315
"NUF2",1.36872311177438e-05,0.41029336944336,0.101,0,0.355813260136868
"GNAS",1.3831290030449e-05,-0.506603795875334,0.456,0.638,0.359558215631551
"DOCK6",1.42741854896286e-05,-0.304509633967248,0.026,0.109,0.371071725988386
"TCF3",1.45108679123098e-05,0.58497242692931,0.168,0.04,0.377224522248405
"JPX",1.4691102248583e-05,-0.484330319072249,0.31,0.483,0.381909894054164
"KMT2C",1.47407793417588e-05,-0.400451500724528,0.738,0.822,0.383201299768362
"ETNK1",1.47881033345194e-05,-0.531995723834087,0.335,0.511,0.384431534284167
"RFWD3",1.49112313294236e-05,0.690192325216477,0.267,0.115,0.387632369639697
"OTUD7A",1.50846299608959e-05,0.646326314231392,0.282,0.121,0.392140040463451
"PIGL",1.54288688448741e-05,0.580739767486124,0.292,0.132,0.401088874491348
"VEGFA",1.58293182947659e-05,-0.833277095897252,0.08,0.195,0.411498958390735
"IL1B",1.67957238528652e-05,-0.53900897279232,0.067,0.184,0.436621637279083
"FANCC",1.7633264008711e-05,0.660412313523539,0.301,0.144,0.458394331170452
"MTFR1",1.77143905975044e-05,-0.435805463905633,0.099,0.23,0.460503297972726
"SAMD4A",1.78823990313265e-05,-0.780158844482469,0.206,0.368,0.464870845218363
"GINS1",1.80465741161596e-05,0.507524052463082,0.161,0.034,0.469138740723684
"CDC25C",1.81820603026603e-05,0.507394379211923,0.11,0.006,0.472660839627957
"DHFR",1.81971974449419e-05,-0.406688800079562,0.454,0.667,0.47305434477871
"CRTC1",1.8430969013465e-05,0.644263916196385,0.417,0.247,0.479131470474035
"AC011933.4",1.9269819400535e-05,0.53307381344643,0.157,0.034,0.500938225136309
"ATP13A3",1.95533798787161e-05,-0.783280298248084,0.37,0.523,0.508309663327104
"AKAP13",1.96621812012207e-05,-0.407620141564979,0.798,0.879,0.511138062506933
"PLA2G4A",1.96719663184979e-05,-0.560832688841642,0.372,0.534,0.511392436415672
"CACUL1",1.99863114195622e-05,-0.661275605735655,0.219,0.374,0.519564151662938
"NDRG2",2.04928786579516e-05,-0.42713400923833,0.03,0.115,0.53273287359211
"SUPT3H",2.10741710954904e-05,-0.579172919155546,0.366,0.54,0.547844151798369
"GEN1",2.11287965393164e-05,0.572913286107122,0.185,0.052,0.549264194836068
"LRCH1",2.16428397125514e-05,-0.54376172011819,0.529,0.649,0.562627261167485
"AHSA1",2.16582648120414e-05,-0.317935758972933,0.058,0.167,0.563028252053828
"TUBA1B",2.1697326663603e-05,-0.662090067995228,0.178,0.322,0.564043703947023
"CEBPD",2.18463551480043e-05,-0.356148841421085,0.045,0.144,0.56791784842752
"ZCCHC2",2.21623928532993e-05,-0.477165289494297,0.161,0.316,0.576133564614368
"RPL41",2.2193987360985e-05,0.464749064009584,0.17,0.04,0.576954895436166
"ADGRE5",2.23613652367659e-05,0.687057327369073,0.153,0.029,0.581306050694966
"C5orf15",2.29079313125788e-05,-0.362802150287078,0.092,0.218,0.595514582401799
"ORC1",2.3187603480716e-05,0.484631794223073,0.108,0.006,0.602784940084694
"AL159163.1",2.36884740266611e-05,-0.380540775726233,0.112,0.247,0.615805570797082
"DEPDC1B",2.43776605888569e-05,0.460206247642752,0.108,0.006,0.633721664667925
"WDR90",2.49376241170509e-05,0.425170661670473,0.108,0.006,0.648278476546856
"BICD1",2.55329860138363e-05,0.608835496478715,0.495,0.333,0.663755504415689
"NDC80",2.56887007245531e-05,0.440776842115555,0.118,0.011,0.667803464035484
"CLEC5A",2.61259207727846e-05,0.452557436412908,0.172,0.04,0.679169436409309
"DNAJC3",2.62046401768988e-05,-0.511031898473218,0.331,0.506,0.68121582603866
"FBXW7",2.62651413671009e-05,-0.576665869329352,0.426,0.586,0.682788614979156
"DDX46",2.64123611621179e-05,0.54336013952878,0.518,0.351,0.686615740770416
"EEF2K",2.75853627839924e-05,0.639920022116356,0.346,0.19,0.717109090932667
"AC009690.1",2.7969457390571e-05,-0.429536905374579,0.241,0.42,0.727094014325285
"MGME1",2.81454256661798e-05,0.552208202862338,0.224,0.08,0.731668485618011
"FER",2.8665018937389e-05,-0.610659742923316,0.482,0.626,0.745175832296364
"PTGES3",2.93188246877619e-05,-0.847943345616473,0.353,0.523,0.762172166583058
"KCNMB1",2.93474897037349e-05,0.512928452190168,0.157,0.034,0.762917342338294
"BATF3",2.95928136428251e-05,-0.303186892314109,0.028,0.109,0.769294783458882
"B4GALT1",2.98025297633143e-05,-0.75245817355273,0.351,0.506,0.774746563727119
"SHLD2",2.98990066121424e-05,0.532362812156317,0.422,0.247,0.777254575889254
"DENND4A",3.10605827452566e-05,-0.4914659439881,0.566,0.678,0.807450909045691
"SFI1",3.14122925761627e-05,0.605565610543956,0.292,0.144,0.816593957809926
"CEP112",3.15473815370712e-05,0.553099859856962,0.209,0.069,0.820105730437702
"MICAL2",3.19175892773317e-05,0.508683947029612,0.206,0.069,0.829729650853515
"NF1",3.2719719867307e-05,-0.476644046132712,0.654,0.736,0.850581837670513
"ARHGEF12",3.31165354615748e-05,-0.404671003498127,0.191,0.345,0.860897455859098
"SRSF4",3.32715475433438e-05,0.631129212383098,0.516,0.391,0.864927149936767
"DOT1L",3.38195482564639e-05,0.553713441436967,0.273,0.121,0.879172976475035
"SEM1",3.43649487652211e-05,-0.507588511186282,0.11,0.236,0.893351208100687
"GNB1",3.43881865871452e-05,0.405873134570461,0.83,0.736,0.893955298519426
"CYTH4",3.45247107930567e-05,0.6796865711896,0.499,0.374,0.897504381776303
"RERE",3.47392546524459e-05,-0.535849631286344,0.74,0.828,0.903081663944983
"AC093152.1",3.48243668213384e-05,-0.918722010729135,0.209,0.333,0.905294239887514
"VAV2",3.5088318729197e-05,0.583010310469735,0.249,0.103,0.912155933684206
"CEP164",3.51509845145411e-05,0.585205042786881,0.23,0.092,0.91378499344001
"CCDC14",3.69694019812527e-05,0.647740710051277,0.381,0.224,0.961056573904646
"CIP2A",3.75502579876579e-05,0.514827647691922,0.153,0.034,0.976156506647155
"CLK1",3.86971800523638e-05,-0.755068815176975,0.222,0.374,1
"AC105052.3",3.92497426218131e-05,0.601902848104503,0.262,0.121,1
"EXO1",4.04710270251415e-05,0.371267195693847,0.103,0.006,1
"HOMER1",4.07891867954637e-05,-0.464841327450005,0.052,0.149,1
"MT-ND5",4.0965452206418e-05,-0.26872726872538,0.467,0.684,1
"PLEKHG2",4.13941736672698e-05,0.33749230353266,0.103,0.006,1
"GPSM2",4.18431655566841e-05,0.44698869897913,0.125,0.017,1
"GSK3B",4.27066148321597e-05,-0.41356539666017,0.488,0.638,1
"KCNIP4",4.2850029122257e-05,-0.535637107964223,0.359,0.517,1
"ARHGAP11A",4.4002006154461e-05,0.487219607515907,0.123,0.017,1
"CHEK2",4.46063515867183e-05,0.535776595214649,0.26,0.115,1
"NEK6",4.53427891790653e-05,0.644353156573936,0.542,0.414,1
"PDXDC1",4.57372945693265e-05,0.491098916044892,0.497,0.339,1
"RAB20",4.63504026342826e-05,-0.859990249814215,0.159,0.293,1
"ITGB2",4.66229135802975e-05,0.663768080540735,0.374,0.241,1
"PDGFC",4.81698322444566e-05,-0.496191545772956,0.116,0.247,1
"GRAMD1B",4.85075705360085e-05,-1.04440647769314,0.318,0.46,1
"DLD",4.8700863779582e-05,-0.303433406781517,0.045,0.138,1
"BABAM2",4.89276737563938e-05,-0.518881577077911,0.503,0.638,1
"LCP2",4.9021038710009e-05,0.56647282271473,0.628,0.489,1
"HMGB2",4.90550273188151e-05,0.453508557136169,0.112,0.011,1
"ZNF266",5.00916955468921e-05,0.525523995856913,0.215,0.08,1
"CA8",5.0172116163965e-05,-0.82084718987053,0.062,0.161,1
"KIAA1211",5.04002850750046e-05,0.50576287525761,0.12,0.017,1
"ATP2A3",5.04395038339676e-05,0.580145997669159,0.176,0.052,1
"CADM1",5.10519158077517e-05,0.739891746665379,0.183,0.057,1
"INPP5A",5.19723281455337e-05,-0.466219850699423,0.08,0.19,1
"SF3B3",5.33782134812399e-05,0.602876732442101,0.327,0.178,1
"SGPP1",5.47560097176701e-05,-0.427910560050881,0.155,0.299,1
"CLCN3",5.47976830016063e-05,-0.4560000594566,0.187,0.339,1
"MCM3",5.83486359313039e-05,0.616389564003838,0.172,0.052,1
"SRGAP2-AS1",5.85756813943683e-05,-0.257388466764843,0.069,0.178,1
"KMT2E",6.03541309913699e-05,-0.431854551191568,0.523,0.678,1
"RPS2",6.05301305589836e-05,0.556556737789042,0.211,0.08,1
"ABR",6.12044816927388e-05,0.390719207064668,0.888,0.92,1
"APOLD1",6.26062060331982e-05,0.78300288488736,0.163,0.046,1
"SUZ12",6.39254160162511e-05,0.599312453870512,0.497,0.345,1
"CCDC150",6.40735593435586e-05,0.458201835129604,0.11,0.011,1
"YAE1D1",6.47141244623038e-05,-0.339582323409067,0.037,0.121,1
"TIMM23B",6.51715137771266e-05,0.554389791002364,0.555,0.397,1
"APOE",6.55008091299741e-05,0.687389070327343,0.243,0.103,1
"CLASRP",6.56336281536503e-05,0.537997686666341,0.46,0.316,1
"RTN4",6.57150683317171e-05,-0.437439621084458,0.589,0.718,1
"RAP1GAP2",6.7391663512021e-05,0.642123702364789,0.527,0.391,1
"ATM",6.76852428164245e-05,-0.348530018310489,0.794,0.845,1
"DPYS",6.83199304991966e-05,-0.345668854087685,0.028,0.103,1
"PPIL2",6.84001001624718e-05,0.526977995288028,0.28,0.132,1
"ANKRD36",6.84293777869114e-05,0.597907687223473,0.51,0.374,1
"BARD1",6.95788505627108e-05,0.601874537392856,0.232,0.098,1
"PDK3",7.22033712523513e-05,-0.624652686670486,0.163,0.299,1
"ABHD15-AS1",7.32711166080155e-05,0.456123457574389,0.217,0.08,1
"AIDA",7.35619928625806e-05,-0.565310300096981,0.11,0.23,1
"ABI1",7.46801368996162e-05,-0.635175593236912,0.462,0.586,1
"CEP250",7.5375764781614e-05,0.516507764140792,0.178,0.057,1
"PHLDB3",7.57403749408972e-05,-0.292560630205401,0.028,0.103,1
"TMEM170B",7.69717754759941e-05,-0.442123542805587,0.067,0.167,1
"ERCC6L2",7.95328274333349e-05,-0.510307216392677,0.28,0.437,1
"HSPB11",8.04860151908033e-05,0.45505400912528,0.178,0.057,1
"FAR2",8.29647493270897e-05,-0.741089000042712,0.267,0.414,1
"DLGAP2",8.41842393694801e-05,-0.255592952939146,0.077,0.184,1
"APOL6",8.42636441611257e-05,-0.353075427692642,0.075,0.184,1
"KDM2B",8.45441378203365e-05,0.565641361796627,0.424,0.259,1
"FAM110B",8.45933306404021e-05,-0.507305843688906,0.129,0.253,1
"VIM",8.46769063320089e-05,0.436201486756615,0.108,0.011,1
"NEMP1",8.52210535258263e-05,0.454198452189293,0.133,0.029,1
"ARHGAP18",8.6364303560643e-05,0.587736307305054,0.452,0.305,1
"EML4",8.70498231930677e-05,0.493927895677503,0.725,0.626,1
"TAX1BP1",8.74061166153735e-05,-0.411088871103449,0.249,0.408,1
"RAPGEF4",8.7464245275555e-05,-0.336634438132245,0.084,0.195,1
"TBC1D9B",8.74804008576493e-05,0.615353825649103,0.277,0.138,1
"UBE2D2",8.79064886206936e-05,0.520170627233284,0.568,0.402,1
"DPH6-DT",8.79403165005519e-05,-0.386605093581985,0.084,0.195,1
"CTNNB1",8.8132565773114e-05,-0.50935968283246,0.374,0.529,1
"PHLPP1",8.99131887944025e-05,0.535370611527685,0.275,0.126,1
"ARID1A",9.00328775362214e-05,0.518888924131432,0.686,0.575,1
"AC004943.2",9.11687088833263e-05,0.503869944500438,0.146,0.034,1
"SUN2",9.63757423907034e-05,0.470949967910701,0.202,0.075,1
"LONRF1",9.79656292273878e-05,-0.375359717298259,0.032,0.109,1
"MBNL1",9.90260502841166e-05,-0.306237032362295,0.839,0.891,1
"GPR137B",9.98310106043169e-05,0.487679456719009,0.228,0.092,1
"ERP44",0.000100739378409334,-0.602692749015841,0.333,0.466,1
"LRP4",0.000101261400807895,0.503590967345464,0.161,0.046,1
"PPP2CB",0.000102465064474901,-0.339957923667368,0.133,0.27,1
"DOCK4",0.000102589673892424,-0.505377791893652,0.882,0.948,1
"TENM4",0.000106525030271438,-0.49792180945861,0.346,0.5,1
"LDLR",0.000106549348060603,-0.479948817377147,0.039,0.121,1
"CRELD1",0.000107651064508479,-0.319055034713693,0.069,0.172,1
"FAM107B",0.00010967419879058,0.58062980364005,0.34,0.178,1
"SLC16A10",0.000110763327716137,1.14532526941367,0.103,0.011,1
"PDE4B",0.00011268793224633,-0.468879189326704,0.477,0.609,1
"PRKCQ",0.000115062928233403,0.843393802780253,0.103,0.011,1
"MCM6",0.000115545849771821,0.448156282149101,0.159,0.046,1
"FAM129B",0.000117023964495809,0.362341372846816,0.103,0.011,1
"LMCD1-AS1",0.00011802051559633,0.535564448651962,0.217,0.086,1
"LYSMD3",0.000118821742703326,-0.305648411853299,0.032,0.109,1
"UBC",0.00011963771501079,-0.38135043103066,0.118,0.247,1
"ATG16L2",0.00012073422999104,0.549756546781294,0.284,0.144,1
"FAM118A",0.000120791479298116,-0.475597550525949,0.239,0.391,1
"NCAPD2",0.000121411957799014,0.596875561558097,0.174,0.057,1
"SUSD1",0.000122277936085396,0.569819641988903,0.325,0.178,1
"NFIC",0.000124968602502083,0.501084289968984,0.77,0.667,1
"USP15",0.000125551063723313,-0.516421218260001,0.626,0.73,1
"CARD9",0.000126586154032734,0.39947829680769,0.151,0.04,1
"IL21R",0.000126888484736218,0.653186956027014,0.252,0.115,1
"CNOT4",0.000127955071850295,-0.399968665328539,0.346,0.511,1
"TUBGCP3",0.000128146627983776,0.368266996070219,0.404,0.253,1
"WDR73",0.000130061197296276,0.477248391885285,0.181,0.063,1
