"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NBEA",2.10565432699933e-19,-0.418964822603284,0.958,0.99,5.47385898846747e-15
"CELF1",2.43337638008857e-19,0.6183176438518,0.859,0.79,6.32580523767825e-15
"MT-ND1",4.63250873513438e-19,-0.671253441441433,0.71,0.963,1.20426697078553e-14
"KIFAP3",4.92407009586081e-19,-0.554686564281077,0.566,0.802,1.28006126211998e-14
"AC124854.1",5.79710916965455e-19,-0.624356218785616,0.132,0.409,1.5070164997434e-14
"NLGN1",5.90840475235986e-19,-0.686032740845458,0.79,0.907,1.53594889942347e-14
"MT-CYB",5.91221501473634e-19,-0.649320721753349,0.781,0.981,1.53693941523086e-14
"TSPYL4",6.20014636028193e-19,-0.451971391212391,0.129,0.426,1.61179004781889e-14
"STXBP5",6.28449999809689e-19,-0.566073544212839,0.728,0.877,1.63371861950527e-14
"PDS5B",6.43204405505942e-19,-0.584458461181601,0.587,0.827,1.67207417255325e-14
"ZMYND8",6.97478956356015e-19,0.744094336927974,0.859,0.84,1.8131662949431e-14
"RBBP6",7.19175436639628e-19,-0.573560756285551,0.341,0.675,1.86956846508838e-14
"LINGO2",8.95342070526357e-19,-0.815782106621695,0.614,0.815,2.32753124654032e-14
"RAPGEF2",9.09218987264526e-19,-0.543236482567757,0.79,0.916,2.36360567929286e-14
"PNISR",1.01627297562763e-18,-0.55777321361149,0.796,0.947,2.64190322744159e-14
"ESRRG",1.03341946573384e-18,-0.963773198767957,0.368,0.634,2.6864772431217e-14
"DOT1L",1.51192606003418e-18,0.750747874904469,0.422,0.181,3.93040298566485e-14
"PPM1E",1.54555964174477e-18,1.05377830906406,0.85,0.811,4.01783684467969e-14
"SLC39A10",1.74850035551542e-18,-0.618771393758944,0.479,0.755,4.54540152419789e-14
"MYCBP2",1.81812884739325e-18,-0.472274151811038,0.877,0.973,4.72640775168349e-14
"DPYD",1.87929609033128e-18,-0.773161012093893,0.557,0.772,4.88541811642519e-14
"DHFR",2.16758746166137e-18,-0.605559602852993,0.533,0.866,5.6348603653349e-14
"CNTN6",2.23688140991338e-18,-0.560732808584764,0.132,0.416,5.81499691321083e-14
"PDE3B",2.33517107475611e-18,-0.69133547885333,0.389,0.679,6.07051072593598e-14
"ZFPM2",3.16912473880905e-18,-0.775836623507596,0.515,0.749,8.238456671008e-14
"LINC01725",3.36796251931273e-18,-0.855922484322446,0.26,0.553,8.75535536520537e-14
"PHF14",3.45446784675489e-18,-0.495924404000014,0.644,0.864,8.98023461442402e-14
"DUBR",3.56998680181842e-18,-0.55174178629519,0.32,0.611,9.28053769000716e-14
"GABRG3",3.62662396934032e-18,0.780096905326373,0.94,0.909,9.4277716706971e-14
"SLC7A5",4.00403375429722e-18,0.947028827482291,0.512,0.29,1.04088861476711e-13
"PPP3CA",4.40753373037092e-18,-0.552784003621064,0.844,0.942,1.14578246854722e-13
"MBNL2",7.29579467853476e-18,-0.564732043766124,0.659,0.815,1.8966147846319e-13
"VSNL1",7.36182405946471e-18,-0.572897886740244,0.536,0.786,1.91377978249845e-13
"TBCK",8.17364443658786e-18,-0.520618612494649,0.581,0.815,2.12482060773538e-13
"GAD1",8.76454696132997e-18,1.13399005597827,0.314,0.097,2.27843162806734e-13
"MT-ND4L",1.04070006049514e-17,-0.696594796387162,0.335,0.673,2.70540387726317e-13
"NR3C2",1.05563027965526e-17,-0.492361887149588,0.533,0.804,2.74421647499182e-13
"SYT4",1.69637306448323e-17,-0.398817638175335,0.159,0.453,4.40989141843059e-13
"MYRIP",1.72473352994498e-17,-0.575245665535219,0.593,0.833,4.48361728444498e-13
"SLC16A7",1.72995553716825e-17,-0.55943500891317,0.383,0.667,4.49719241442257e-13
"AKT3",1.76053561241512e-17,-0.48103226045082,0.877,0.965,4.57668837803435e-13
"NCS1",2.08942571040434e-17,0.832243229081537,0.671,0.502,5.43167107676713e-13
"PART1",2.23500174485401e-17,-0.4716784794749,0.153,0.426,5.81011053592248e-13
"NPTX2",2.66709059449629e-17,1.31172922890197,0.296,0.091,6.93336870945255e-13
"PBX1",3.17347515018735e-17,-0.571212845858688,0.569,0.833,8.24976600042704e-13
"GABRB2",3.22688283045629e-17,-0.487014026613571,0.734,0.897,8.38860460605418e-13
"BCKDHB",3.26240308605742e-17,-0.452588274733135,0.263,0.551,8.48094306251487e-13
"AC007563.2",3.70753171523909e-17,-0.810719188878348,0.332,0.593,9.63809944693554e-13
"PPIP5K1",3.94304045593647e-17,0.684608608499864,0.719,0.574,1.02503279692524e-12
"CACNA2D3",4.22547092158068e-17,-0.704063838072324,0.614,0.837,1.09845342077411e-12
"LINC02223",4.78464596502607e-17,-0.607154489981094,0.237,0.529,1.24381656506818e-12
"DNMT3A",4.82855680110106e-17,0.829646855962506,0.769,0.698,1.25523162601423e-12
"KCNB2",5.69734848743323e-17,-0.780392626502675,0.521,0.753,1.48108271279314e-12
"LINC00882",6.13977189382851e-17,-0.542957361985014,0.605,0.815,1.59609510151966e-12
"SYNPO2",6.15385640966542e-17,-0.607158948767637,0.335,0.599,1.59975651225662e-12
"ARRB1",6.75063479948374e-17,0.771822116422657,0.656,0.484,1.75489502247379e-12
"OXR1",7.20739784271623e-17,-0.485291875628178,0.856,0.953,1.87363514319251e-12
"KIAA0930",7.27967731965381e-17,0.844720512455943,0.719,0.63,1.8924249160172e-12
"LDLRAD4",7.65902892050818e-17,0.724988130071375,0.859,0.817,1.99104115817531e-12
"CSRNP3",9.3797015289291e-17,-0.529534854050019,0.695,0.909,2.43834720946041e-12
"SYT14",1.08620756086375e-16,-0.476841789588083,0.743,0.922,2.8237051752214e-12
"TPRG1",1.09545550494979e-16,0.946959136374575,0.293,0.088,2.84774613066748e-12
"ADGRB2",1.20356986920394e-16,0.952275239643359,0.521,0.323,3.12880023198255e-12
"CAMK1D",1.27344081021758e-16,1.11208985239726,0.94,0.912,3.31043673024162e-12
"RPS6KA2",1.28249033825161e-16,0.837221457722299,0.862,0.724,3.33396188331888e-12
"CTDSPL",1.46388590445752e-16,-0.566740611719716,0.476,0.732,3.80551779722776e-12
"ARPP21",1.59371181829361e-16,-0.569543445337577,0.689,0.868,4.14301324283606e-12
"VPS13A",1.64373862773119e-16,-0.494027836165558,0.632,0.835,4.27306293665e-12
"DGKZ",1.69133383985267e-16,0.931692503700029,0.707,0.586,4.396791450081e-12
"PRKAR2B",1.80750556113093e-16,-0.552977462275971,0.341,0.611,4.69879145671597e-12
"CUX1",1.93792070413519e-16,0.852180320514629,0.826,0.745,5.03781866246984e-12
"PAPSS1",2.12848443548903e-16,-0.471355074810082,0.332,0.603,5.53320813849727e-12
"COL4A2",2.25997717626727e-16,0.931408187543334,0.512,0.29,5.87503666742439e-12
"AC006148.1",2.55949725227124e-16,-0.709879991979922,0.353,0.64,6.65366905700431e-12
"FAM19A1",2.7314664242801e-16,-0.906000461223932,0.464,0.695,7.10072011655854e-12
"CCDC7",2.81070277178307e-16,-0.456902844027391,0.362,0.66,7.30670292552727e-12
"NAV3",3.22935053532199e-16,-0.406626719623464,0.967,0.994,8.39501965162305e-12
"CRLF3",4.129314122388e-16,0.64471631222884,0.53,0.329,1.07345649925599e-11
"MAP2",4.26383879770914e-16,-0.333757312732585,0.928,0.981,1.10842753385247e-11
"CADPS2",5.38992148788357e-16,-0.985997580367135,0.353,0.595,1.40116398999021e-11
"JARID2",5.48405358044052e-16,0.860634243689846,0.775,0.687,1.42563456877132e-11
"SKI",5.88288148878015e-16,0.827073003040165,0.647,0.516,1.52931387182329e-11
"RBM6",6.48930283395643e-16,0.547786840672809,0.862,0.84,1.68695916471531e-11
"AC090568.2",6.51101104058058e-16,-0.593651059750168,0.512,0.794,1.69260243010933e-11
"PRELID2",7.0613511696306e-16,-0.650629251817725,0.168,0.424,1.83566885005717e-11
"AL117190.2",7.59705681624427e-16,0.65838581496688,0.416,0.216,1.97493088995086e-11
"DLGAP4",7.95112350433681e-16,0.668099363783403,0.865,0.765,2.0669740661874e-11
"MBNL1",8.03255792813676e-16,-0.50990871251298,0.605,0.844,2.08814375899843e-11
"KCTD16",8.07347429553358e-16,-0.715974446859895,0.772,0.891,2.09878037786691e-11
"AC068205.1",8.509731228367e-16,1.03949072444861,0.398,0.191,2.21218973012629e-11
"MBD5",1.05516571184573e-15,-0.415200114538648,0.862,0.928,2.74300878451415e-11
"HLF",1.09966294766584e-15,-0.421369769822214,0.21,0.486,2.85868379875213e-11
"EFNA5",1.19401349785049e-15,-0.55451192858913,0.781,0.93,3.10395748901214e-11
"CNKSR2",1.43958865663896e-15,-0.45982683428292,0.802,0.907,3.74235467179864e-11
"PRKAA2",1.53052996318601e-15,-0.419157725590403,0.341,0.621,3.97876569229836e-11
"KALRN",1.54783457732432e-15,-0.376768989299719,0.955,0.971,4.02375076721231e-11
"ZBBX",1.63750015891852e-15,-0.635362046732632,0.159,0.407,4.25684541312459e-11
"COL19A1",1.85856681571436e-15,-0.560567746670604,0.614,0.868,4.83153029413105e-11
"GAB1",1.96589249358452e-15,-0.684635620593557,0.246,0.498,5.11053412632231e-11
"C11orf87",2.19141433417379e-15,-0.33730807576639,0.129,0.377,5.69680070311819e-11
"CEP290",2.2318305335618e-15,-0.521094148206333,0.551,0.772,5.80186665504726e-11
"SAMD12",2.31573645135926e-15,-0.431122905916111,0.814,0.942,6.01998847895354e-11
"PKIA",2.34449446795647e-15,-0.462834898767184,0.284,0.551,6.09474781889963e-11
"SCN2A",2.61098936207331e-15,-0.477845494291371,0.805,0.932,6.78752794564576e-11
"AGTPBP1",2.77963567907807e-15,-0.485785070702639,0.569,0.805,7.22594091133136e-11
"AC022146.2",2.83358949253617e-15,0.278865337419509,0.251,0.066,7.36619924479702e-11
"FER",3.03340257311204e-15,-0.472920899537761,0.671,0.879,7.88563332906207e-11
"ZDHHC21",3.12590597362247e-15,-0.480309509976725,0.56,0.804,8.12610516902898e-11
"KIAA1551",3.4776933360649e-15,-0.455163702012461,0.266,0.527,9.04061159643432e-11
"AC022639.1",3.51382562622823e-15,-0.723041365522249,0.437,0.685,9.13454109794291e-11
"SNAP91",4.22888431773952e-15,-0.471457326169769,0.76,0.907,1.09934076723957e-10
"ASXL3",4.44398226150793e-15,-0.586511050046149,0.443,0.714,1.1552576287016e-10
"AC245060.5",4.5965911464584e-15,-0.760136968506168,0.395,0.667,1.19492983443333e-10
"PLXDC2",4.66068610134313e-15,-0.620741614965038,0.434,0.7,1.21159195890516e-10
"ZNF536",6.30973346876888e-15,1.24882092001971,0.395,0.165,1.64027831254116e-10
"FANCL",7.13443200818216e-15,-0.482705873808708,0.225,0.484,1.85466694484703e-10
"EHBP1",7.70423070635272e-15,-0.47946317086814,0.719,0.895,2.00279181442345e-10
"STAC2",7.85950187476013e-15,0.676005534328308,0.527,0.329,2.04315610736264e-10
"TSC22D1",8.32012827139432e-15,-0.40841641379586,0.695,0.891,2.16290054543167e-10
"AC105402.3",8.61976335302079e-15,-0.576429923777098,0.482,0.831,2.24079368125129e-10
"RAPGEF5",9.3422632314989e-15,-0.447484401634194,0.668,0.848,2.42861474966045e-10
"PPP1R13B",1.01074168222745e-14,0.69427624836633,0.829,0.7,2.62752407711847e-10
"NPY1R",1.03466133457417e-14,-0.396308352044118,0.222,0.482,2.68970560535901e-10
"CASC2",1.26579783637564e-14,-0.403122521837751,0.132,0.374,3.29056805544212e-10
"CPNE4",1.29707602770391e-14,-0.777513875081255,0.485,0.733,3.37187884161908e-10
"SLC24A3",1.3202961370967e-14,0.686652248612494,0.548,0.292,3.43224183799659e-10
"STXBP5L",1.33747529032678e-14,-0.455218064089476,0.94,0.981,3.47690076473349e-10
"SGIP1",1.40667972108709e-14,-0.489197382167933,0.731,0.893,3.65680460293801e-10
"CALN1",1.41056020451591e-14,1.01382974265013,0.781,0.626,3.66689230765955e-10
"MT-ATP8",1.58491918649305e-14,-0.614656250707862,0.249,0.545,4.12015591720734e-10
"XYLT1",1.58991726614083e-14,0.806571073277365,0.808,0.737,4.13314892505971e-10
"DPP7",1.61340017545734e-14,0.883995498872122,0.596,0.411,4.19419509611889e-10
"HIP1",1.71498900611815e-14,0.701955504003327,0.386,0.171,4.45828542030475e-10
"PDGFC",1.77623202150492e-14,-0.447886488405199,0.165,0.418,4.61749276310418e-10
"LENG8",1.94458768179393e-14,0.66977777044726,0.578,0.391,5.05515013759151e-10
"NPIPB5",2.13889868746777e-14,0.729202080593395,0.695,0.589,5.56028102794121e-10
"SNCA",2.20323173721092e-14,-0.58390262606561,0.482,0.708,5.72752122405351e-10
"ANO3",2.2384701874518e-14,-0.615900296915874,0.353,0.632,5.8191270992997e-10
"PTPRN2",2.30333134784779e-14,0.633088360470927,0.991,0.986,5.98774017186512e-10
"AC067956.1",2.31310498288099e-14,-0.636446525408461,0.317,0.562,6.01314771349743e-10
"NRG1",2.44363510408064e-14,-1.00119913690938,0.533,0.722,6.35247381656803e-10
"IPCEF1",2.48554069841012e-14,-0.472559754147099,0.275,0.533,6.46141159958696e-10
"AC004540.1",2.75820781385714e-14,-0.301586020827838,0.093,0.317,7.17023703290302e-10
"MAOB",3.21757912783595e-14,-0.396007575180432,0.168,0.418,8.36441870072234e-10
"UBA6-AS1",3.25290028379867e-14,-0.542830201797693,0.497,0.724,8.45623957776303e-10
"FAT3",3.44884828130156e-14,-0.640609316628221,0.494,0.739,8.96562599207153e-10
"ZNF91",3.88452403637987e-14,-0.704414756010108,0.751,0.905,1.00982086849731e-09
"MEF2C",4.09451049013019e-14,-0.460398921299527,0.847,0.957,1.06440894701425e-09
"UBE2E3",4.17598953369504e-14,-0.591777716990351,0.362,0.642,1.08559023917936e-09
"POMT1",4.21212087173619e-14,0.559963728508987,0.389,0.191,1.09498294181654e-09
"CERS6",4.21824809150437e-14,-0.48289188989342,0.716,0.856,1.09657577386748e-09
"LINC01632",4.3465951361597e-14,-0.802151124772105,0.105,0.331,1.12994087159608e-09
"GABRB1",4.40986331628565e-14,-0.598734031942305,0.626,0.842,1.14638806770162e-09
"GOLGB1",4.73895163390599e-14,-0.453736092135983,0.596,0.825,1.2319378667502e-09
"HSD17B4",4.77010570253983e-14,-0.429744207019982,0.38,0.628,1.24003667843225e-09
"CSMD3",4.78932538860226e-14,-0.437685335297036,0.904,0.971,1.24503302802104e-09
"USP25",4.80467804158816e-14,-0.529928632644735,0.548,0.743,1.24902410369126e-09
"PCSK2",5.01386708486586e-14,-0.456127648327132,0.719,0.909,1.30340488738173e-09
"SNTG2",5.21319483345697e-14,-0.459311620849134,0.177,0.432,1.35522212890548e-09
"AKAP11",5.30469399889162e-14,-0.420380294980672,0.422,0.663,1.37900825195186e-09
"STAT3",5.50930426668059e-14,0.613626497493451,0.539,0.354,1.43219873716629e-09
"NPIPB4",5.7716616459566e-14,0.79025715246818,0.542,0.356,1.50040116148288e-09
"ZNF609",5.97227314722973e-14,0.615530105726511,0.832,0.796,1.55255212735384e-09
"TTC9B",6.17876536969923e-14,0.468562185939747,0.26,0.08,1.60623184550701e-09
"STAT4",6.30277710797949e-14,-0.458214015740212,0.156,0.399,1.63846993699035e-09
"MT-ND2",6.47132358446354e-14,-0.669594530540572,0.68,0.92,1.68228527901714e-09
"XIST",6.97445151028906e-14,1.02010548842845,0.105,0,1.81307841461474e-09
"NCOR2",7.37245169777397e-14,0.920077835764856,0.656,0.582,1.91654254335332e-09
"OPRM1",8.0498449605561e-14,-0.544526767288976,0.147,0.377,2.09263769594616e-09
"FTL",8.05819253462179e-14,0.405680452202458,0.317,0.119,2.09480773130028e-09
"OLFM2",1.01969782666608e-13,0.832734660768759,0.596,0.403,2.65080647020114e-09
"LRRN3",1.16795410215935e-13,-0.424648743867732,0.204,0.44,3.03621348397346e-09
"ZCCHC7",1.17865297695197e-13,-0.411221931160666,0.659,0.842,3.06402627888433e-09
"NALCN",1.31443558451073e-13,-0.467481700784317,0.731,0.858,3.4170067454941e-09
"MVD",1.43799850559566e-13,0.842347131615381,0.575,0.42,3.73822091514649e-09
"AK5",1.55298116290297e-13,-0.498303401774204,0.76,0.844,4.03712983108255e-09
"HNRNPH1",1.67495394019711e-13,0.634575271537551,0.62,0.479,4.3542102629364e-09
"PER3",1.69012169029533e-13,-0.390847551807516,0.308,0.58,4.39364034609174e-09
"FAM155A",1.76545883885217e-13,-0.346807683352253,0.982,1,4.58948679748011e-09
"DTNA",1.77118368408101e-13,-0.534514471001219,0.716,0.866,4.60436910513698e-09
"GAS2",1.77433341149805e-13,-0.371176272828176,0.165,0.412,4.61255713653033e-09
"TEX41",1.83287617385563e-13,-0.556001245986129,0.09,0.3,4.76474490155509e-09
"MMP17",1.87986359451664e-13,0.759272079536073,0.638,0.5,4.88689340030546e-09
"RAP1GAP",1.93881282860237e-13,0.895868319914873,0.626,0.539,5.04013782923472e-09
"HSP90AB1",2.06500867699315e-13,-0.40048629274235,0.497,0.768,5.36819655671139e-09
"SIPA1L3",2.11459777674658e-13,0.766883390099491,0.737,0.621,5.4971083804304e-09
"KCTD1",2.15008578715073e-13,-0.612854217535662,0.416,0.634,5.58936301227702e-09
"CFAP221",2.93694008887788e-13,-0.365772937615326,0.213,0.457,7.63486945504694e-09
"CAMK2N1",2.94484145718976e-13,-0.400357289664045,0.278,0.539,7.65540985211051e-09
"SLITRK5",2.96096911011682e-13,-0.53025869718171,0.398,0.652,7.69733529865969e-09
"CCDC171",2.98060972032389e-13,-0.524062378622307,0.572,0.805,7.74839302895398e-09
"SPG7",2.98458291638367e-13,0.801425957539512,0.644,0.51,7.75872174943098e-09
"MAP3K5",3.24891936195675e-13,-0.500244775431245,0.254,0.508,8.44589077334277e-09
"COL16A1",4.18929608679418e-13,0.608003284527535,0.344,0.152,1.08904941072302e-08
"METTL15",4.39751678698024e-13,-0.429048301156463,0.392,0.644,1.14317846394338e-08
"AC007656.1",4.60882467093117e-13,-0.516991101952478,0.09,0.302,1.19811006145527e-08
"DPP6",5.04216576529748e-13,0.637250099359595,0.946,0.932,1.31076141234673e-08
"CAPN15",5.29716283879483e-13,0.651364118835975,0.32,0.136,1.3770504515731e-08
"PIK3R1",5.53583352071258e-13,-0.37568147242633,0.497,0.716,1.43909528204444e-08
"TTN",5.75047165121096e-13,-1.54353671702598,0.246,0.453,1.4948926104488e-08
"TTC3",5.83735576167551e-13,0.422454124237285,0.91,0.949,1.51747900380517e-08
"GSE1",5.90999597046275e-13,0.949098611347722,0.686,0.605,1.5363625524815e-08
"INPP5A",7.04449468715064e-13,0.754794058827731,0.641,0.545,1.83128683887168e-08
"NRG3",7.84245864175802e-13,-0.302060752134058,1,1,2.03872554851142e-08
"MAST1",8.08153406125323e-13,0.599761971818265,0.686,0.58,2.10087559456339e-08
"CCDC102B",8.6937896411257e-13,-0.432775133324144,0.186,0.414,2.26003755510704e-08
"FUS",8.95903539283853e-13,0.564608290533836,0.62,0.5,2.3289908407223e-08
"COL5A1",9.47606342074178e-13,0.561000642625771,0.278,0.101,2.46339744685603e-08
"OGT",9.84112320761488e-13,0.584790238286982,0.713,0.607,2.55829838905156e-08
"PRRC2B",9.84684374775806e-13,0.602095460114643,0.713,0.628,2.55978550066719e-08
"DOK6",1.04946502575779e-12,-0.558574362518569,0.401,0.625,2.72818928095996e-08
"TYK2",1.05735543607683e-12,0.538210136193128,0.389,0.196,2.74870119162532e-08
"CDH8",1.07360505110524e-12,-0.601456882489368,0.428,0.689,2.79094369085318e-08
"WDR7",1.10516749437579e-12,-0.453293003025923,0.698,0.829,2.8729934183793e-08
"RIN1",1.10901047924265e-12,0.354731545837972,0.246,0.078,2.8829836418392e-08
"CNTN4",1.23365916025369e-12,-0.523535638104925,0.829,0.895,3.20702035299549e-08
"GUCY1B1",1.24593977219423e-12,-0.347453730949844,0.35,0.599,3.23894503179612e-08
"RASA1",1.3406582894192e-12,-0.422216032069904,0.599,0.794,3.48517528917416e-08
"ISPD",1.46089430666136e-12,-0.447279778097095,0.41,0.677,3.79774083959687e-08
"RASA2",1.46629855630835e-12,-0.387160050658373,0.59,0.784,3.81178972697919e-08
"CEP128",1.51337239362421e-12,-0.378714824507563,0.18,0.412,3.93416287446551e-08
"KIF25",1.52350127508851e-12,0.257657347453831,0.168,0.031,3.96049391472008e-08
"NKTR",1.56909976036362e-12,-0.431411900441423,0.734,0.899,4.07903173704127e-08
"MCTP1",1.62917537023206e-12,-0.656479691981958,0.698,0.84,4.23520429245527e-08
"RTN1",1.64430111735706e-12,-0.422709413064881,0.787,0.907,4.2745251846814e-08
"ZNF385B",1.65137550660106e-12,-0.656029192619244,0.656,0.825,4.29291576696012e-08
"AC131009.2",1.70684466852023e-12,0.44250753718188,0.293,0.115,4.43711340028519e-08
"CDH18",1.82150840927303e-12,-0.46657294268922,0.754,0.918,4.73519326074618e-08
"MICU3",1.82930589762551e-12,-0.384807471623406,0.554,0.776,4.75546361146727e-08
"ADAMTS3",1.84472465707706e-12,-0.50823048886484,0.126,0.331,4.79554621853753e-08
"FAM135B",1.89893444808186e-12,0.67645980801215,0.784,0.663,4.9364699912336e-08
"AC120193.1",1.96366474904865e-12,-0.692858137428948,0.272,0.504,5.10474288162687e-08
"EFR3A",1.98366095703007e-12,-0.415843038877355,0.464,0.71,5.15672502389538e-08
"AIG1",2.00182217102122e-12,-0.466071742162463,0.614,0.805,5.20393691578676e-08
"CNTN3",2.06586982768549e-12,-0.551554033800381,0.482,0.7,5.3704352040512e-08
"TDRD3",2.07820056499536e-12,-0.352157686790322,0.32,0.566,5.40249018876193e-08
"SREBF2",2.14383573653254e-12,0.568869605643129,0.734,0.607,5.57311538069e-08
"IL6R",2.27738644487089e-12,0.375066599933354,0.257,0.086,5.92029380208637e-08
"RHOT2",2.48843486780215e-12,0.373896789063306,0.332,0.15,6.46893528233847e-08
"PAFAH1B1",2.58208187600519e-12,0.615265530568953,0.856,0.802,6.71238004486308e-08
"COBL",3.15605229188035e-12,-0.512565700908411,0.464,0.698,8.20447353797216e-08
"FAAP100",3.19521770461347e-12,0.514690383917549,0.237,0.076,8.30628794491317e-08
"CDH2",3.21485772043961e-12,-0.40981419862726,0.632,0.817,8.3573441300548e-08
"ANK1",3.51934912289047e-12,0.719669053071611,0.491,0.274,9.14889997986606e-08
"ANKRD26",3.70393086235415e-12,-0.420665404843926,0.653,0.842,9.62873866977586e-08
"NELL1",4.06868248752508e-12,-0.687991099050904,0.374,0.584,1.05769469945702e-07
"TMEM259",4.12835119529751e-12,0.431982725743782,0.386,0.195,1.07320617672954e-07
"CRIM1",4.64562468677556e-12,-0.391241476570396,0.338,0.601,1.20767659357417e-07
"NFASC",4.6487073345257e-12,0.4479090477511,0.856,0.802,1.2084779586833e-07
"DLG5",4.97626487099197e-12,0.61718747819548,0.536,0.352,1.29362981586307e-07
"CCDC30",5.32145051347443e-12,-0.382146036412512,0.431,0.673,1.38336427548281e-07
"NLGN4Y",5.62072607112503e-12,-0.464551517869294,0.608,0.815,1.46116394944966e-07
"INTU",5.80790203500098e-12,-0.439125351224807,0.398,0.617,1.50982221301886e-07
"RUNX1T1",5.93719862689563e-12,-0.551847743889273,0.416,0.644,1.54343415504779e-07
"DACH1",5.98735880825618e-12,-0.536847579838896,0.075,0.259,1.55647379579428e-07
"NWD2",6.20965281537667e-12,-0.438292074576916,0.278,0.531,1.61426134588532e-07
"PDXDC1",6.21830364766009e-12,0.556325685737929,0.695,0.65,1.61651021624572e-07
"SEMA3A",6.51551409090566e-12,-0.645801755270182,0.18,0.387,1.69377304307184e-07
"CENPC",6.80276333272949e-12,-0.467335319131191,0.458,0.693,1.76844635597636e-07
"CKB",6.84460280563245e-12,0.589429702138165,0.467,0.284,1.77932294535221e-07
"GRK5",6.84506315590881e-12,0.731474678998371,0.425,0.251,1.77944261801005e-07
"WASF1",7.07491972306716e-12,-0.476691897520702,0.512,0.718,1.83919613120854e-07
"SH3PXD2A",7.0993344139956e-12,0.552902394565848,0.766,0.732,1.8455429742623e-07
"MAN2A1",7.49494994449017e-12,-0.431743677131265,0.539,0.749,1.94838718756967e-07
"SCAPER",7.53170299175328e-12,-0.40360304267083,0.68,0.899,1.95794150973618e-07
"SSBP2",7.71145339972903e-12,-0.43552488455438,0.71,0.868,2.00466942579356e-07
"RIT2",8.574580335596e-12,-0.829987242756563,0.314,0.514,2.22904790404154e-07
"SDK1",8.67848451993956e-12,1.1840589933563,0.668,0.504,2.25605883580349e-07
"NMNAT3",8.80882181786755e-12,-0.413819580754985,0.32,0.553,2.28994131977285e-07
"CDK10",8.93025825171637e-12,0.616640071798384,0.458,0.296,2.32150993511619e-07
"FRAS1",9.21717245584862e-12,-0.410686629648759,0.344,0.605,2.39609615162241e-07
"MAP1A",9.84799965462756e-12,-0.396909311921102,0.299,0.556,2.56008599021698e-07
"AMPH",1.01925448723903e-11,-0.410865653013978,0.629,0.776,2.64965396502658e-07
"MACF1",1.07511099541546e-11,0.491312995147041,0.964,0.961,2.79485854368203e-07
"AC019211.1",1.09199116503373e-11,-0.649801747743571,0.383,0.593,2.83874023262168e-07
"ANKRD18B",1.09722449898002e-11,-0.385007769091304,0.15,0.368,2.85234480754846e-07
"GRIK2",1.25004991632439e-11,-0.612052759846053,0.82,0.914,3.24962976247689e-07
"PRKAR1A",1.26092604465579e-11,-0.36005831782929,0.293,0.531,3.27790334568719e-07
"OTOGL",1.27750572498947e-11,-0.938851143058377,0.335,0.539,3.32100388268262e-07
"ZDHHC2",1.31417238349078e-11,-0.38764517918562,0.26,0.477,3.41632252812263e-07
"GABRA4",1.37982619225621e-11,-0.333174413462654,0.323,0.578,3.58699616938924e-07
"TEAD4",1.40078349641835e-11,0.278643423649643,0.186,0.045,3.64147677728915e-07
"MTRNR2L12",1.4141068193986e-11,-0.273350497757286,0.605,0.895,3.67611208770859e-07
"PDIA2",1.43193411734352e-11,0.841008783803241,0.506,0.346,3.72245593144623e-07
"WSB1",1.44163843665611e-11,0.515027452001538,0.704,0.607,3.74768327993123e-07
"KHDRBS3",1.47020018664697e-11,-0.341518020701578,0.874,0.944,3.82193240520747e-07
"UBE2R2",1.48499036856832e-11,0.59504372925633,0.757,0.71,3.86038096213021e-07
"CDC42BPA",1.55357073830328e-11,-0.344650026239989,0.829,0.957,4.03866249129321e-07
"PTPRK",1.64533348054565e-11,-0.826029694327501,0.542,0.691,4.27720891602647e-07
"AQP4-AS1",1.75940967459077e-11,-0.632381074586471,0.246,0.467,4.57376139006616e-07
"TRPM3",1.78622686863357e-11,-0.781140686626534,0.359,0.582,4.64347536769983e-07
"KCNT2",1.79678722440109e-11,-0.573356283632438,0.473,0.667,4.67092806855308e-07
"HTR1E",1.88492259188976e-11,-0.479712506028203,0.347,0.58,4.90004476987663e-07
"MAGI3",1.91884557360431e-11,-0.495096107334767,0.509,0.706,4.98823095314177e-07
"SYNE1",1.9904206914971e-11,-0.34871244893834,0.916,0.988,5.17429762961587e-07
"AC005537.1",2.09356170552717e-11,-0.360879897907837,0.174,0.391,5.44242300968844e-07
"TRIP11",2.09827719448003e-11,-0.405862746574171,0.422,0.648,5.45468139477029e-07
"CHRM3",2.10108985661818e-11,-0.500786446190422,0.719,0.837,5.46199319126463e-07
"EXD3",2.23202301987702e-11,0.890015690410472,0.62,0.514,5.8023670424723e-07
"MYO9B",2.2730802298092e-11,0.841388372615523,0.671,0.539,5.90909936541201e-07
"ARHGAP32",2.27914584000392e-11,-0.384032832430377,0.841,0.938,5.9248675256742e-07
"FTCDNL1",2.3032132148682e-11,-0.368889223832714,0.246,0.461,5.98743307337137e-07
"UNC79",2.45959255441114e-11,-0.310926182149275,0.874,0.944,6.39395680444719e-07
"PHLDB1",2.47659655896e-11,0.405637753193513,0.296,0.123,6.4381604146724e-07
"MPDZ",2.5111467857276e-11,-0.39670981236611,0.665,0.813,6.52797718417747e-07
