"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM123",9.33084972121358e-14,-0.264220756779566,0.192,0.352,2.42564769352668e-09
"GALNT6",1.01646583077428e-13,-0.288374503534606,0.104,0.224,2.64240457368081e-09
"DLGAP2",1.06308653076893e-13,-0.310949950743614,0.049,0.137,2.76359974538691e-09
"FDFT1",1.09125964099874e-13,-0.288367026635219,0.156,0.301,2.83683856274031e-09
"SLC6A6",1.13404820329223e-13,0.8676036085567,0.249,0.135,2.94807170927849e-09
"STXBP3",1.13800185113528e-13,-0.26613269897499,0.283,0.471,2.95834961221128e-09
"DYNC1LI2",1.1482828949756e-13,-0.284710739631146,0.35,0.551,2.98507621377856e-09
"ERAP2",1.17258553811915e-13,0.511766904482406,0.12,0.029,3.04825336489453e-09
"CUEDC1",1.25873194806577e-13,0.595020455464983,0.568,0.492,3.27219957219179e-09
"FAM135A",1.34265000446361e-13,-0.315568791968609,0.23,0.394,3.4903529516036e-09
"DPY19L4",1.40773071409365e-13,-0.287591527933403,0.119,0.243,3.65953676435785e-09
"PAIP2",1.41456705856861e-13,-0.303325053822007,0.21,0.372,3.67730852545497e-09
"CALM1",1.74319277750044e-13,-0.253203839932147,0.293,0.486,4.53160394439015e-09
"MAP2K5",2.12167261720906e-13,-0.306927757990066,0.277,0.453,5.51550013569668e-09
"WWP1",2.21656645867724e-13,-0.305621286650755,0.322,0.508,5.76218616597736e-09
"SECISBP2L",2.25726960992413e-13,-0.295725417927531,0.46,0.665,5.86799807795878e-09
"EVA1C",2.38660255208013e-13,-0.376641332269704,0.366,0.552,6.20421199438751e-09
"LINC01135",2.69221705338914e-13,-0.384454549182971,0.218,0.368,6.99868745199042e-09
"ADGRB3",2.8108846836779e-13,-0.40886528542746,0.789,0.847,7.30717582368907e-09
"LDB2",2.82256685091773e-13,-0.350583742928398,0.055,0.144,7.33754478564573e-09
"ST3GAL6",2.83632689161511e-13,-0.284792734962325,0.247,0.42,7.37331538744264e-09
"BAALC-AS1",2.87775995897275e-13,-0.324082792396864,0.054,0.143,7.48102478934556e-09
