"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LTBP3",0.469707151031508,0.327641928022906,0.308,0.375,1
"UBAP2",0.474160266163668,0.385076643735445,0.435,0.527,1
"XPO1",0.475432118743348,0.394320486868151,0.568,0.727,1
"INO80",0.475914992165831,0.332806900613744,0.459,0.575,1
"KCNN3",0.481149184406206,0.347426129781975,0.317,0.379,1
"WDR59",0.481600215051442,0.29185512618237,0.466,0.587,1
"AARS",0.48495475175645,0.388041875447202,0.352,0.404,1
"GPR176",0.489800638601702,0.308772001206241,0.299,0.332,1
"FBXO42",0.498828186740468,0.332604537492424,0.543,0.668,1
"ZNRF1",0.49916021492696,0.353319549876533,0.432,0.533,1
"PRKCI",0.499992350160539,0.305206288037802,0.461,0.59,1
"NUMA1",0.501092056479064,0.332383446561154,0.391,0.476,1
"MIGA2",0.503264523084157,0.293146505549219,0.202,0.216,1
"SGCZ",0.510537367353231,0.285584857485781,0.342,0.355,1
"IST1",0.51274123652997,0.36437535622563,0.374,0.438,1
"EXOC3-AS1",0.519295830123625,0.282835261790745,0.132,0.137,1
"UBTD2",0.521532726763192,0.307959588159384,0.228,0.247,1
"WASHC1",0.528025430570444,0.402845006787706,0.468,0.575,1
"SLC12A8",0.529608895393034,0.285173834598186,0.281,0.333,1
"RFTN1",0.53116040800949,0.304483356502502,0.576,0.737,1
"PAK1",0.532584422357493,0.263069866471224,0.639,0.774,1
"HSPA9",0.534862539949575,0.329468613300245,0.328,0.393,1
"FBXO44",0.542273605620534,0.265867133339574,0.247,0.272,1
"CERCAM",0.542420601556406,0.286060061466914,0.117,0.119,1
"ZNF786",0.544696630153072,0.360074121549523,0.302,0.341,1
"RNF115",0.545488817123402,0.328611947137004,0.54,0.687,1
"RHBDD2",0.547246212737249,0.337362541369285,0.298,0.329,1
"NEDD9",0.551716125416995,0.267631720979242,0.139,0.159,1
"MARK2",0.555668822185136,0.336642503723112,0.436,0.528,1
"FAM135B",0.558815167332628,0.286060285193926,0.507,0.641,1
"SPOP",0.560657833140343,0.277213779399132,0.443,0.548,1
"TSNARE1",0.560816072532563,0.321024433910966,0.412,0.515,1
"GPR158",0.562197348727023,0.486618388899716,0.691,0.846,1
"ITCH",0.563542629813603,0.338589797122295,0.531,0.667,1
"SLC35E4",0.565442572980051,0.295437684695982,0.193,0.208,1
"AKAP13",0.566065711547547,0.492612077943004,0.408,0.485,1
"SYN1",0.569804326264051,0.366953408602113,0.414,0.491,1
"SIN3A",0.570872182417568,0.285629363362466,0.303,0.356,1
"NPC1",0.57526733646008,0.251286007996247,0.231,0.266,1
"HRH2",0.583675655429431,0.260300782051073,0.467,0.588,1
"TSPOAP1",0.584094811234217,0.312247117765767,0.357,0.419,1
"SUPT6H",0.585528586304267,0.367624030309007,0.367,0.426,1
"GNAL",0.590679440805476,0.33134033618429,0.288,0.309,1
"NIPA1",0.593980163247642,0.341908304400065,0.418,0.514,1
"GFOD2",0.594344193602789,0.309330695169882,0.279,0.327,1
"PITPNA",0.595578882710601,0.325681487601317,0.446,0.551,1
"CBFB",0.596343144145592,0.260185112824295,0.162,0.184,1
"LINC00624",0.596969637314866,0.250589873125995,0.114,0.114,1
"PPP2R2D",0.603376252338024,0.350039274352577,0.44,0.555,1
"AP3D1",0.604148269696685,0.36798208186855,0.35,0.424,1
"TTF2",0.608869553295096,0.436617056032571,0.246,0.294,1
"ELL2",0.609508439861359,0.730955740076282,0.542,0.678,1
"MGAT5",0.61387140860262,0.335228878536936,0.57,0.714,1
"CSNK1A1",0.615228423671673,0.304647661995142,0.558,0.698,1
