"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HSPB1",7.62611898663513e-09,-0.651951184813296,0.164,0.338,0.000198248589176567
"AIG1",8.10887242163075e-09,-0.429975601040445,0.291,0.478,0.000210798247472713
"PRICKLE1",8.12050516687722e-09,-0.451208418148225,0.137,0.307,0.00021110065231814
"NAA25",8.15048845571867e-09,0.708070631248213,0.41,0.263,0.000211880097894863
"MAPRE2",9.03428113911472e-09,-0.363339312316886,0.24,0.435,0.000234855172492426
"NAALADL2",9.91544818004729e-09,-0.499733513367079,0.558,0.719,0.000257761990888509
"UBE2D2",1.01594733496354e-08,0.620849605873685,0.461,0.312,0.000264105669197121
"MT-ND2",1.02231042719896e-08,-0.468187882666961,0.439,0.662,0.000265759818654641
"GAPDH",1.07845996283716e-08,0.749386419050787,0.237,0.107,0.000280356451939148
"C1orf21",1.0986303241655e-08,-0.315105903031233,0.518,0.737,0.000285599939070064
"USP54",1.1108383740019e-08,-0.406044850208735,0.566,0.749,0.000288773543705534
"ACTN2",1.11607173597171e-08,0.821213164336865,0.404,0.253,0.000290134008483205
"ANKRD18A",1.14847410557031e-08,-0.359040328817178,0.038,0.159,0.000298557328484058
"PPFIBP2",1.16133049285207e-08,-0.433235086454535,0.189,0.366,0.000301899474921823
"TRPC1",1.17278325257604e-08,-0.455367423554286,0.369,0.549,0.000304876734339668
"NEK7",1.2009330462978e-08,-0.467247689754136,0.302,0.492,0.000312194554715576
"EXOC4",1.26973072301188e-08,-0.422438905848079,0.566,0.754,0.000330079198754168
"RGS7BP",1.29749793390663e-08,-0.467047876612867,0.105,0.256,0.000337297562898368
"CAB39L",1.30657433542403e-08,-0.366148485579855,0.092,0.241,0.00033965706423683
"MTHFD1L",1.41278289760589e-08,0.630508516298752,0.542,0.399,0.000367267042061628
"AC007319.1",1.47404191567541e-08,0.545069873792449,0.183,0.066,0.000383191936398979
"CBLB",1.50175338620859e-08,-0.44919736584964,0.218,0.39,0.000390395810278786
"PDE1C",1.57049321162111e-08,-0.481578923630436,0.313,0.492,0.000408265415293023
"ATP2B2",1.59277201409014e-08,-0.371643129069075,0.226,0.414,0.000414057012782874
"GSK3B",1.60555191267177e-08,-0.454779079362836,0.501,0.664,0.000417379275218154
"CACNG2",1.64063512947542e-08,-0.490871303717449,0.1,0.25,0.000426499508258431
"ENOSF1",1.65074084262077e-08,0.778904087083452,0.412,0.27,0.000429126589447695
"COTL1",1.70969375224234e-08,0.64238444454862,0.261,0.125,0.000444451987832918
"PLCL2",1.74437737605731e-08,-0.431223749501471,0.24,0.416,0.000453468342679859
"BCKDHB",1.77132439119274e-08,-0.52994015471798,0.224,0.386,0.000460473488734464
"CACNA1C",1.78633232488527e-08,-0.498378613077125,0.45,0.636,0.000464374951177174
"PLCL1",1.79061506521287e-08,-0.608009764985524,0.235,0.404,0.000465488292352738
"FGF14",1.80226597631801e-08,-0.257140342921952,0.916,0.993,0.000468517063203631
"AFDN",1.85878073659957e-08,-0.451444083392827,0.458,0.624,0.000483208640286425
"RPL35",1.85894124245628e-08,0.559654194463195,0.137,0.04,0.000483250365388933
"B3GAT3",1.98054811929063e-08,0.459607209392745,0.162,0.054,0.000514863289090793
"FIG4",2.01149993410872e-08,-0.40047342250673,0.108,0.255,0.000522909522870903
"MAP4K4",2.04159040000407e-08,0.478764280481394,0.712,0.617,0.000530731840385059
"TNRC6C",2.09123763202441e-08,-0.408376188483096,0.582,0.749,0.000543638134821065
"SYT16",2.13886024366942e-08,-0.466091718547646,0.291,0.461,0.000556018108944303
"S100A16",2.18949870200421e-08,0.484792943458945,0.135,0.038,0.000569182082573014
"GLIPR1L2",2.19107135250707e-08,-0.310900719300151,0.027,0.135,0.000569590908797738
"UBA6-AS1",2.29987108194666e-08,-0.635867568938039,0.348,0.527,0.000597874486462853
"HECW2",2.33024825011478e-08,-0.482231933278882,0.261,0.44,0.000605771335099838
"SPON1",2.36273442024249e-08,-0.485412401292758,0.075,0.21,0.000614216439886237
"GABRB1",2.36483190910891e-08,-0.653640873515052,0.342,0.496,0.000614761703091951
"PTBP1",2.40598664174844e-08,0.419532923897544,0.159,0.052,0.000625460287388924
"MSMO1",2.57837147002049e-08,0.465421682110063,0.216,0.09,0.000670273447346526
"GYS1",2.71417588720739e-08,-0.512859951696123,0.151,0.312,0.000705577163638434
"AKAP7",2.77712120063813e-08,-0.387053944564786,0.164,0.328,0.000721940427317887
"BDH1",2.80394998470534e-08,-0.396479649900783,0.127,0.281,0.000728914838024
"LRRC1",2.81200488551463e-08,-0.36539558935127,0.094,0.237,0.000731008790038384
"DLG4",2.84497427643877e-08,0.394759706175463,0.243,0.109,0.000739579512903023
"MEF2C",2.85955724484963e-08,-0.420365535432801,0.178,0.35,0.000743370501371109
"RIMS2",2.86898390308464e-08,-0.444476090504801,0.701,0.832,0.000745821055445882
"TMEM132C",2.87481089626355e-08,-0.326765063726909,0.671,0.865,0.000747335840592674
"ATP8A1",2.8809744700769e-08,-0.431507014078678,0.218,0.388,0.000748938123241191
"CNTN4",2.93352958448852e-08,-0.50772291037494,0.237,0.409,0.000762600350783636
"LMBRD1",2.97138767421357e-08,-0.429316337109097,0.191,0.357,0.000772441939788559
"FABP5",3.0516574517291e-08,0.579187400139052,0.191,0.075,0.000793308871151497
"ST8SIA1",3.08162059983567e-08,-0.454856914551194,0.337,0.52,0.00080109809113328
"ZNF727",3.09219632889041e-08,-0.343143461843936,0.054,0.179,0.00080384735765835
"ACOT11",3.14367931397214e-08,-0.467549985541565,0.156,0.314,0.000817230874460198
"NBPF1",3.14631589549085e-08,-0.375370815154871,0.148,0.31,0.000817916280191802
"RYR3",3.19636374810242e-08,0.804808001150736,0.162,0.057,0.000830926719956706
"EIF3B",3.22732061935563e-08,0.617435473604196,0.248,0.12,0.000838974268207689
"STAT1",3.42830133087809e-08,0.526301842453723,0.313,0.166,0.00089122121397507
"AC084032.1",3.4820731770991e-08,0.34042542535471,0.156,0.05,0.000905199743118682
"AP005433.1",3.54323513774205e-08,-0.440040855563592,0.159,0.317,0.000921099406407423
"SYTL2",3.76362539942573e-08,0.643563837089703,0.34,0.201,0.000978392058834714
"WNK3",3.96810344135536e-08,0.770357736295511,0.394,0.258,0.00103154817061474
"FOXN3",4.13290779342159e-08,-0.350675411656668,0.558,0.742,0.00107439070997788
"IGF2BP2",4.15394394023614e-08,0.509904052884983,0.108,0.024,0.00107985926670379
"MTMR7",4.1966784554099e-08,-0.408955167807015,0.216,0.392,0.00109096853126836
"ACOT7",4.20026922816728e-08,0.675483493699262,0.323,0.182,0.00109190198855437
"MEGF10",4.20882630862764e-08,-0.305796106671388,0.208,0.395,0.00109412648719084
"GANAB",4.21620957207118e-08,0.485796218463619,0.205,0.087,0.00109604584035562
"CCDC85B",4.32888295993397e-08,0.499075221648581,0.124,0.033,0.00112533641426444
"PACRG",4.33734421274824e-08,-0.723839690476372,0.143,0.289,0.00112753600154603
"CACNB2",4.3439366975888e-08,0.746575945043607,0.245,0.116,0.00112924978390518
"NR4A1",4.42506745080417e-08,-0.624869864164123,0.148,0.298,0.00115034053451105
"RAB11FIP3",4.44657511302173e-08,0.625546328797162,0.577,0.459,0.00115593166638113
"NAA38",4.69648433925054e-08,0.392529560061621,0.181,0.068,0.00122089806883157
"ANTXR1",4.69797334088349e-08,-0.479789781483096,0.358,0.53,0.00122128514969607
"ACLY",4.86578213785989e-08,0.577928651051726,0.224,0.102,0.00126490872455806
"GDAP1",5.14819795904245e-08,-0.468530822393477,0.431,0.598,0.00133832554143267
"LRBA",5.16323930397705e-08,-0.32092211097358,0.445,0.638,0.00134223568946187
"DOK6",5.20351891706989e-08,-0.492785915955468,0.261,0.433,0.00135270677768149
"AL591368.1",5.29140572145748e-08,0.435588916475509,0.202,0.083,0.00137555383135009
"CCNH",5.56594673418372e-08,-0.453299248918871,0.321,0.487,0.0014469235130184
"MT-CYB",5.7234853067011e-08,-0.267984606016166,0.598,0.809,0.00148787724033002
"CHD3",5.72401810386677e-08,0.433719078068596,0.218,0.094,0.00148801574628121
"ZFAND3",6.1607120321312e-08,0.48696216917585,0.79,0.724,0.00160153869987283
"P3H2",6.18752896111302e-08,0.754022402101773,0.305,0.17,0.00160851002873094
"TNRC6A",6.22873795426446e-08,-0.30982391210976,0.79,0.898,0.00161922271859059
"ILF3",6.24359342143334e-08,0.612239101872201,0.353,0.215,0.00162308454583581
"MIR4300HG",6.26536953594148e-08,-0.736450744566914,0.116,0.251,0.00162874546456335
"GNPTAB",6.62052328431305e-08,-0.47852210965877,0.323,0.494,0.00172107123299002
"COG6",6.62792060648376e-08,-0.434877238236948,0.162,0.319,0.00172299424086152
"NELL2",6.73091429892474e-08,-0.465423731686269,0.137,0.288,0.00174976848114847
"VWC2",6.92831678521181e-08,-0.432410811269785,0.272,0.449,0.00180108523148366
"LINC02198",6.95186618215587e-08,-0.4129856953762,0.035,0.142,0.00180720713271324
"AMZ1",7.11221036023907e-08,-0.350538739284569,0.461,0.671,0.00184889020524775
"BOD1L1",7.51553952705831e-08,-0.477988485962811,0.278,0.444,0.00195373965545408
"CHL1",7.51558598589609e-08,-0.279854580141466,0.771,0.919,0.00195375173289355
"PHIP",7.72754571198482e-08,-0.427184492563532,0.372,0.553,0.00200885278328757
"GSE1",7.89017446544486e-08,0.654842852673683,0.243,0.12,0.00205112975403704
"AC097376.2",7.9686114449741e-08,-0.510064035696451,0.148,0.302,0.00207152023123547
"ATP6V0B",8.11482967145246e-08,0.49448751381799,0.129,0.038,0.00210953112139078
"LINC00407",8.35781419677333e-08,-0.251995716202881,0.019,0.114,0.00217269737859319
"PDLIM7",8.57780740290723e-08,0.457034472447533,0.108,0.026,0.00222988681245976
"MKL1",8.80446606891173e-08,0.586730729710343,0.615,0.508,0.00228880899927429
"HNRNPH1",9.17761808676543e-08,0.656333150148595,0.48,0.36,0.00238581359783554
"FAM196A",9.58106889188235e-08,0.924973416391478,0.167,0.061,0.00249069466913374
"PLPP4",9.90083921766284e-08,0.576714185910995,0.69,0.62,0.00257382216302363
"LMNA",9.90955984871577e-08,0.669105539859501,0.288,0.163,0.00257608917827215
"ATP2B1",1.00630152168432e-07,-0.424806295274237,0.334,0.522,0.00261598143577055
"UTY",1.01984861499661e-07,-0.353320830928595,0.434,0.614,0.00265119845954519
"FA2H",1.03983304216675e-07,-0.407859436737872,0.199,0.367,0.00270314997641669
"LINC00320",1.05391602409346e-07,-0.330384317158869,0.075,0.205,0.00273976009623336
"PPP1R15A",1.06122199966111e-07,-0.416207691667551,0.013,0.102,0.00275875271031902
"PHC2",1.0613227931986e-07,0.579857971470841,0.491,0.355,0.00275901473319909
"RPLP0",1.07397596549021e-07,0.312678826578798,0.108,0.026,0.00279190791988834
"PPP6R2",1.09266932727234e-07,0.563700415970428,0.655,0.591,0.00284050318317718
"TRIM2",1.09848572722487e-07,-0.336403980338233,0.472,0.645,0.00285562349649378
"ARFGEF3",1.09943836207025e-07,-0.321133101324401,0.38,0.572,0.00285809996603783
"GDNF",1.12308685537012e-07,0.376899416926205,0.129,0.038,0.00291957658922016
"RALGPS2",1.12479915849755e-07,-0.324059519593419,0.31,0.494,0.00292402789243024
"HSPA5",1.12734878045523e-07,0.358550584023345,0.14,0.043,0.00293065588967141
"NPL",1.13459144187288e-07,-0.301860238012286,0.075,0.206,0.00294948391229274
"LINC00882",1.15579039283644e-07,-0.527442577407335,0.199,0.35,0.00300459270521762
"NFIB",1.16087067415332e-07,-0.352593861118077,0.65,0.815,0.00301779940452897
"MACROD2",1.26016309328953e-07,-0.550994104546987,0.593,0.704,0.00327591997731547
"MPP5",1.27194100436251e-07,0.576767285476099,0.321,0.187,0.00330653783494079
"NEK1",1.28047355766382e-07,-0.391979952425678,0.358,0.532,0.00332871906050287
"MARK3",1.29185274652392e-07,0.501389585542657,0.69,0.608,0.00335830039986359
"FAM69A",1.36615728332921e-07,-0.448191943063945,0.318,0.484,0.0035514624737426
"ANAPC7",1.37859445523054e-07,0.490757017257042,0.261,0.133,0.00358379414581732
"STAT2",1.43960812288466e-07,0.492796651482958,0.261,0.132,0.00374240527625097
"ZNF609",1.49942943820314e-07,0.533041884378898,0.655,0.548,0.00389791676755289
"TUBB",1.50630126676145e-07,0.32280285574289,0.113,0.029,0.00391578077307307
"MTERF1",1.51747982638785e-07,-0.544531578057268,0.224,0.374,0.00394484055667786
"PIEZO1",1.53308943938109e-07,0.562589325954422,0.229,0.111,0.00398541930661507
"CHD6",1.58888654632302e-07,-0.383783945200464,0.447,0.61,0.00413046946582133
"SSBP2",1.76418869279259e-07,-0.306553070460178,0.345,0.532,0.00458618492578362
"MBNL1",1.7815534730133e-07,-0.428412220832254,0.437,0.594,0.00463132640844537
"ACTN1",1.82139469567518e-07,0.592542026828802,0.191,0.081,0.0047348976508772
"TYK2",1.86644097498129e-07,0.442670427358788,0.186,0.076,0.00485199995856135
"AL359710.1",1.97349555739128e-07,-0.548866271321089,0.208,0.36,0.00513029905099436
"PPM1K",1.97996565096199e-07,-0.381645735529341,0.232,0.393,0.00514711870624079
"RABGAP1L",2.03964410690454e-07,-0.394594863431908,0.604,0.757,0.00530225882030903
"EEA1",2.04961116797438e-07,0.576275537564675,0.566,0.451,0.00532816919226619
"SHTN1",2.05312468780103e-07,0.405043726095689,0.186,0.076,0.00533730293840755
"NAALAD2",2.05988344476673e-07,-0.358382680764284,0.181,0.338,0.00535487300301558
"ENOX2",2.17750922340311e-07,-0.47351722036513,0.097,0.222,0.00566065297715873
"CDK10",2.2868517518397e-07,0.448421256008024,0.183,0.075,0.00594489981408249
"EFHC1",2.38358007974995e-07,0.404591145216788,0.226,0.106,0.00619635477531796
"DPH6",2.42340860274292e-07,-0.505719570425237,0.418,0.575,0.00629989300369049
"CHST9",2.44566624217657e-07,-0.396178474922082,0.283,0.471,0.00635775396316222
"ADGRB2",2.48892075072463e-07,0.503410245555193,0.256,0.132,0.00647019838358375
"RAB31",2.5216207320985e-07,0.66201930760501,0.69,0.671,0.00655520525516325
"SNX22",2.58504347363925e-07,-0.340583354816472,0.124,0.267,0.00672007901407261
"MCF2L2",2.60329916966668e-07,-0.397722230356143,0.464,0.638,0.00676753652146549
"CLIP2",2.6047215377435e-07,0.556448575818847,0.765,0.723,0.006771234109518
"PTPRN2",2.6247318349111e-07,-0.338208161418816,0.577,0.74,0.00682325287803489
"UBL3",2.63187202550857e-07,-0.405315607666737,0.294,0.458,0.00684181451751207
"UBTD1",2.79751137318835e-07,0.469017817395971,0.154,0.055,0.00727241056574043
"BAZ1A",2.82971296326243e-07,0.597164394108255,0.272,0.144,0.00735612181929702
"LINC00884",2.85695892366044e-07,-0.377371969714199,0.07,0.189,0.00742695041794768
"METTL25",2.91059364311832e-07,-0.460951132396558,0.17,0.319,0.00756637923465038
"LGR5",2.9236301188566e-07,-0.38804150242908,0.062,0.179,0.00760026885697961
"KCNH1",2.93655575414564e-07,0.457333456431709,0.164,0.062,0.007633870338477
"PXN",2.99615238929618e-07,0.474797991088125,0.17,0.068,0.00778879775121435
"MAP2K3",3.05831548874305e-07,0.514433513583155,0.181,0.075,0.00795039694453643
"PDE3B",3.05941130348457e-07,-0.465646180117872,0.237,0.395,0.00795324562453849
"EPB41L5",3.09832487664372e-07,-0.429513874803936,0.275,0.435,0.00805440534932301
"COL4A3",3.15526264959749e-07,-0.250431030113893,0.038,0.142,0.00820242078389363
"SLC25A25",3.21508417269301e-07,0.53965986686796,0.235,0.116,0.00835793281533275
"APBB2",3.26569876188e-07,-0.301456769466743,0.776,0.913,0.00848951050138325
"CCDC50",3.30606432616142e-07,-0.385362486689163,0.507,0.676,0.00859444482228923
"IL17RB",3.32525363984632e-07,-0.440235502288545,0.146,0.291,0.00864432936214448
"ITGA9",3.34072339182544e-07,-0.278977803280913,0.154,0.308,0.00868454452938941
"DSEL",3.34897328123538e-07,-0.250705469604902,0.175,0.338,0.0087059909418995
"FADS3",3.49248126684093e-07,0.505614851507387,0.194,0.085,0.00907905430127968
"CYP7B1",3.51817101240774e-07,-0.548270060732546,0.159,0.295,0.00914583736385515
"MIR4435-2HG",3.5183364557517e-07,0.340705964009667,0.111,0.029,0.00914626745037212
"CRLF3",3.52037062318248e-07,0.593307107897508,0.283,0.161,0.00915155547202517
"RNF145",3.57914241273314e-07,0.552118300396538,0.35,0.213,0.00930433861614107
"TRAM2",3.5940075209904e-07,0.363599427749687,0.127,0.04,0.00934298195156664
"KANSL1L",3.64985678340191e-07,-0.46988818122381,0.418,0.574,0.00948816769413161
"CCDC85A",3.79867355472012e-07,-0.445780007940373,0.094,0.224,0.00987503177285043
"TPI1",3.98704220630923e-07,0.567492050582808,0.146,0.054,0.0103647149195215
"RAI1",4.04944351011217e-07,0.566554082840206,0.388,0.256,0.0105269333488876
"LINC00513",4.07765726327907e-07,0.398134400107433,0.137,0.047,0.0106002778216203
"ABCA5",4.10707622428871e-07,-0.408914782075834,0.197,0.348,0.0106767553526609
"CADPS2",4.1372449346583e-07,-0.43238181664783,0.259,0.414,0.0107551819321377
"VSX1",4.17678214351488e-07,-0.261314683862505,0.038,0.139,0.0108579628602813
"USP32",4.44614803595901e-07,0.604382388717004,0.482,0.357,0.011558206434279
"ANKDD1A",4.56195045515043e-07,-0.298787785496588,0.137,0.279,0.0118592464032091
"CRADD",4.58251961968903e-07,-0.480634999309372,0.332,0.485,0.0119127180033436
"KIAA1109",4.58643877146592e-07,-0.340398122443853,0.466,0.641,0.0119229062303028
"SGSM3",4.58709377797342e-07,0.334979406934766,0.102,0.026,0.0119246089852197
"AC105052.3",4.58724015575381e-07,0.48329116399698,0.243,0.125,0.0119249895088976
"FMN2",4.64735813689371e-07,-0.343552984395272,0.466,0.624,0.0120812722126689
"GOLGA6L10",4.69292852463549e-07,-0.338298728662703,0.03,0.125,0.0121997369926424
"KIAA0513",4.69507987207844e-07,0.452380949503842,0.164,0.066,0.0122053296354551
"TRERF1",4.71616594730218e-07,-0.42046578560056,0.24,0.395,0.0122601449966068
"TIAM1",4.77283403706568e-07,0.646544264616457,0.739,0.662,0.0124074593627559
"AC025263.2",4.82874614516342e-07,0.32894992488003,0.108,0.029,0.0125528084789668
"RFX4",4.83735399685343e-07,-0.432169923937466,0.226,0.38,0.0125751854502202
"DNAH2",4.93600737657332e-07,0.290455979739867,0.156,0.057,0.01283164477614
"ANK2",4.99071658543297e-07,-0.38903320547794,0.671,0.792,0.0129738668354915
"BCHE",5.08606070530913e-07,-0.429366022218152,0.159,0.3,0.0132217234095216
"PON2",5.15493173971133e-07,-0.336994497898174,0.178,0.324,0.0134007605505536
"FRMD8",5.16412690081155e-07,0.353115432045568,0.14,0.049,0.0134246642913497
"SURF4",5.42849365331233e-07,0.338776557211976,0.124,0.038,0.0141119121011507
"PTPN13",5.46318013708624e-07,0.473844785723183,0.45,0.303,0.0142020830843694
"FUS",5.46916053334866e-07,0.557991109881778,0.534,0.433,0.0142176297224932
"LIMS1",5.61017700794844e-07,0.663806650934739,0.418,0.288,0.0145842161498628
"CCDC57",5.62064491105169e-07,0.53196595222087,0.35,0.217,0.01461142851077
"B4GALT5",5.68976623141873e-07,0.522359961758843,0.315,0.184,0.0147911162951961
"RNF144A",5.70288939621641e-07,-0.427995007142507,0.345,0.508,0.0148252312744042
"ZNF518A",5.88221504579019e-07,-0.388664332507722,0.358,0.529,0.0152914062330362
"OTOGL",5.9262827162672e-07,-0.333805381020265,0.075,0.192,0.0154059645492082
"B2M",5.93425797533209e-07,0.433818085089701,0.299,0.166,0.0154266970326733
"ARMH1",5.94290237656411e-07,0.274493057313145,0.121,0.036,0.0154491690181161
"GRIK3",5.97939788932525e-07,0.641857928573429,0.563,0.466,0.0155440427530899
"UMAD1",5.99308562766372e-07,-0.495649119738404,0.256,0.406,0.0155796253976746
"DTWD2",6.02210672010059e-07,-0.426960387429048,0.108,0.234,0.0156550686295735
"AC010542.3",6.03917640869264e-07,-0.297219074809312,0.057,0.168,0.0156994429920374
"GNB5",6.27542526337504e-07,-0.308390473796719,0.102,0.232,0.0163135955146698
"TNK2",6.33082017394524e-07,-0.363934801990671,0.437,0.636,0.016457600124188
"NR1D2",6.5123230449333e-07,-0.426186481764079,0.151,0.286,0.0169294349876086
"ELFN2",6.58013532105609e-07,-0.265890385397826,0.186,0.345,0.0171057197806174
"SLC20A1",6.62130254677217e-07,0.426642531731834,0.194,0.083,0.0172127381005889
"GRK3",6.62653472180624e-07,-0.323791203714978,0.132,0.277,0.0172263396628075
"AEBP1",6.68947929218832e-07,0.421514687831842,0.17,0.069,0.0173899703679728
"PPM1L",6.72185846901738e-07,-0.45536189392432,0.191,0.34,0.0174741432760576
"B4GALNT4",6.7531606275904e-07,0.470589118532298,0.237,0.121,0.017555516367484
"RAB3IP",6.79212438718879e-07,0.557804997134354,0.639,0.579,0.017656806556936
"RHOT2",6.99749647594356e-07,0.339176320858427,0.164,0.064,0.0181906918388629
"ENAH",7.30122097184007e-07,0.661169527413772,0.588,0.508,0.0189802540383954
"RPS2",7.64743159673521e-07,0.287669663335394,0.111,0.031,0.0198802631788728
"NOVA1",7.67684908800273e-07,-0.262916609170921,0.857,0.957,0.0199567368891719
"TPST2",7.69174851818353e-07,0.462832740940523,0.151,0.057,0.0199954694478699
"ZNF91",7.84750727154386e-07,-0.326894997165805,0.396,0.581,0.0204003799031054
"SUSD4",7.88278809831825e-07,-0.356828792441795,0.286,0.447,0.0204920959403881
"ZNF780B",7.89714679537389e-07,-0.389648575847089,0.275,0.432,0.020529422809254
"AL161935.3",7.90069915285455e-07,-0.311534438860426,0.049,0.151,0.0205386575177607
"AC097103.2",7.94391865645134e-07,-0.449169741362272,0.175,0.315,0.0206510109393109
"SAMD12",7.94852097165601e-07,-0.51793192979989,0.202,0.34,0.020662975117917
"LINC01550",7.95371200001991e-07,-0.381932918253945,0.065,0.173,0.0206764697152518
"ARAP2",7.95469868943967e-07,-0.350878154637865,0.474,0.655,0.0206790347130674
"ASTN1",7.95620674068183e-07,-0.314058286804383,0.539,0.721,0.0206829550430765
"WSB1",8.12710808011588e-07,0.491046693679824,0.644,0.581,0.0211272301650692
"DUBR",8.14721130723439e-07,-0.427099204992059,0.148,0.284,0.0211794905142865
"ERCC1",8.29479760289715e-07,0.781950955546783,0.191,0.088,0.0215631558484914
"HACE1",8.55199947807919e-07,-0.356367385384738,0.218,0.378,0.0222317778432147
"MTX2",8.57992567774099e-07,-0.384866137620636,0.197,0.343,0.0223043747918555
"PCDH11X",8.5929587000253e-07,-0.548663256217675,0.332,0.482,0.0223382554365858
"ARSB",8.72862897426452e-07,-0.375028009006055,0.248,0.412,0.022690943881498
"DTNB",8.74741715658755e-07,-0.364304038468872,0.41,0.568,0.022739785640265
"FAAP20",9.05639156748591e-07,0.386038479972645,0.148,0.055,0.0235429955188364
"SCAPER",9.16570716303558e-07,-0.34777083942365,0.539,0.718,0.0238271723410273
"SLC44A2",9.38962892160753e-07,0.497316048600916,0.256,0.14,0.0244092793446109
"CCDC91",9.71386667251711e-07,-0.413508576980671,0.34,0.501,0.0252521678018755
"AC091932.1",9.77646396527749e-07,0.393083044521329,0.124,0.04,0.0254148957241354
"CFAP61",9.87173260890951e-07,0.324807599890122,0.105,0.029,0.0256625560901212
"RAD54L2",9.97473328594528e-07,0.496228154696555,0.334,0.201,0.0259303166501433
"FAM13C",1.01018270251321e-06,-0.296219364148274,0.143,0.279,0.0262607095345334
"HMGA1",1.07959334448421e-06,0.379919908405874,0.108,0.031,0.0280651085832116
"ANKRD12",1.12412395243523e-06,-0.359166062895329,0.534,0.714,0.0292227262675062
"BTBD11",1.12736482856021e-06,1.01522931483744,0.226,0.121,0.0293069760832513
"NEXMIF",1.1321856079911e-06,-0.476444548963901,0.224,0.369,0.0294322970653366
"EMID1",1.1480672878318e-06,-0.262072210349896,0.294,0.473,0.0298451572144756
"MYH10",1.16112381728413e-06,-0.343854484992823,0.313,0.48,0.0301845747541183
"LINC00862",1.16983725865501e-06,-0.270378166725385,0.04,0.139,0.0304110893759956
"SH3PXD2B",1.18497098239052e-06,0.615928102046012,0.383,0.258,0.030804505658224
"MVD",1.18823494823393e-06,0.574985669506809,0.235,0.125,0.0308893557142892
"SPATS2",1.20367867494228e-06,0.495502377878741,0.501,0.38,0.0312908308337994
"PLXNB2",1.22601125863343e-06,0.281629237275372,0.108,0.031,0.0318713886794348
"LRRTM2",1.25442249622549e-06,-0.327449295776453,0.059,0.165,0.0326099672118779
"GPR173",1.28441001670937e-06,0.570549405590944,0.364,0.246,0.0333895227943767
"TANC1",1.28595937377375e-06,0.455525694081139,0.722,0.666,0.0334297998806223
"FADS2",1.28606367952071e-06,0.571328838205532,0.318,0.199,0.0334325114128203
"AL110292.1",1.29682812588766e-06,-0.524271549680033,0.097,0.215,0.0337123439605756
"PI4KB",1.29996051920261e-06,0.508268585237155,0.302,0.179,0.0337937736571912
"LINC01170",1.30446463752556e-06,-0.612697011767224,0.159,0.286,0.0339108627171145
"REPS2",1.3098301092012e-06,-0.335158962527169,0.151,0.291,0.0340503435187944
"RNF130",1.31695328512167e-06,-0.379135066215052,0.555,0.709,0.034235517600023
"PLXNC1",1.31774895019891e-06,-0.296044308699542,0.059,0.165,0.0342562017093709
"DENND2A",1.33824379172178e-06,0.503369783290098,0.615,0.516,0.0347889856095994
"RPL32",1.35753522395479e-06,0.325474304710368,0.113,0.035,0.0352904856819287
"CSPG5",1.3580256916812e-06,-0.351864538036921,0.189,0.334,0.0353032358809444
"ADAM23",1.35816546868907e-06,-0.326893451278629,0.329,0.492,0.0353068695240411
"SKI",1.36097518598136e-06,0.618136361457403,0.318,0.194,0.0353799109347713
"OTUD5",1.39937867388843e-06,0.350644266099925,0.202,0.094,0.0363782480064035
"EPB41L4B",1.40165633628979e-06,0.553745370515342,0.256,0.142,0.0364374581181894
"COL9A2",1.40506257791582e-06,-0.307364601662563,0.089,0.21,0.0365260067754996
"JAKMIP3",1.41676313837104e-06,-0.407727914369698,0.113,0.236,0.0368301745450936
"CUX1",1.42796129371095e-06,0.459286939570497,0.706,0.648,0.0371212817913098
"SLC1A2",1.44119604423376e-06,-0.252642088403757,0.606,0.78,0.0374653323659007
"RALGPS1",1.46301208218693e-06,-0.358659045183872,0.272,0.432,0.0380324620885315
"GPR137C",1.46382684329201e-06,-0.409479873962123,0.232,0.38,0.038053642618219
"BAIAP2",1.46724265659074e-06,0.52009392811511,0.221,0.113,0.0381424401007328
"KIDINS220",1.47054634954914e-06,-0.333547360778791,0.377,0.544,0.0382283229028794
"SPARCL1",1.48240044634883e-06,-0.37811161828423,0.264,0.419,0.0385364820032842
"HSPH1",1.5258124022239e-06,0.329550757431921,0.272,0.437,0.0396650192082125
"KLRC4-KLRK1",1.54786684773196e-06,-0.269498830131677,0.032,0.123,0.0402383465736399
"CCDC171",1.59667061627828e-06,-0.424745920080071,0.216,0.362,0.0415070493407701
"LSM7",1.60969713629108e-06,0.26859015562947,0.113,0.035,0.0418456867550228
"ISG20",1.62315203293068e-06,0.338981578721143,0.102,0.029,0.042195460248066
"GDNF-AS1",1.7403849054469e-06,-0.367153782184443,0.156,0.296,0.0452430460019977
"TFDP2",1.74808929050127e-06,-0.375741933675758,0.259,0.409,0.0454433291958709
"SPOCK1",1.78734852230131e-06,0.685802160830211,0.814,0.825,0.0464639121857447
"PCSK5",1.81466272809893e-06,-0.348866910184237,0.261,0.425,0.0471739722796597
"PSAT1",1.82158904530258e-06,-0.349544355546885,0.1,0.218,0.0473540288216859
"MAPK8",1.86217348932983e-06,-0.390326854086662,0.461,0.601,0.0484090620286183
"RPL6",1.86368071878249e-06,0.421363282547315,0.164,0.069,0.0484482439654696
"ANKRD11",1.89752696491544e-06,0.429060199833357,0.728,0.674,0.0493281109799419
