"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CC2D2A",3.25515548895849e-36,-0.256896872622652,0.184,0.38,8.4621022090965e-32
"SSFA2",3.73336238249146e-36,-0.320667569291851,0.28,0.499,9.70524884952481e-32
"PURA",5.6091484878314e-36,-0.285971149070046,0.279,0.495,1.45815424089665e-31
"PHKB",6.03732987128765e-36,-0.389489493605523,0.432,0.65,1.56946427333994e-31
"BRINP2",6.22902064957491e-36,-0.39879303734107,0.342,0.564,1.61929620806349e-31
"REV3L",6.43020545604056e-36,-0.381581701504623,0.734,0.907,1.6715962103523e-31
"PAM",6.86568647991845e-36,-0.330217670238341,0.729,0.862,1.7848038573196e-31
"PIP4P2",8.62095489048357e-36,-0.256391997701861,0.149,0.333,2.24110343333011e-31
"INPP4B",1.01146794864912e-35,-0.391243491337079,0.62,0.825,2.62941207930826e-31
"GLS",1.13480955445235e-35,-0.286877069754215,0.633,0.824,2.95005091775433e-31
"MAP2",1.20856865647512e-35,-0.265499693704372,0.886,0.98,3.14179507937273e-31
"CSMD2",1.53677695816696e-35,0.696397170327748,0.75,0.732,3.99500538045084e-31
"FZD3",1.59216818365613e-35,-0.299703599089094,0.342,0.559,4.13900041023248e-31
"TMEM161B-AS1",1.65181309980497e-35,-0.43713964724334,0.64,0.815,4.294053334253e-31
"PTPN13",1.69791591182212e-35,-0.324756764087,0.229,0.44,4.41390220437279e-31
"NALCN",1.91027996695158e-35,-0.368506174490188,0.65,0.845,4.96596380208731e-31
"NDST4",1.97475255203856e-35,-0.339161020583915,0.084,0.239,5.13356673427944e-31
"GABRA1",3.51978766157887e-35,-0.312155174945129,0.376,0.593,9.15004000504044e-31
"WDR17",3.54025889624185e-35,-0.289294019086249,0.401,0.634,9.20325702667031e-31
"CPSF6",3.66140979977478e-35,-0.291080111823913,0.44,0.671,9.51820091549453e-31
"NECTIN3-AS1",4.28890024932784e-35,-0.257466748928179,0.079,0.229,1.11494250881527e-30
"SPATA5",6.33014656555135e-35,-0.333782114671387,0.259,0.461,1.64558490118073e-30
"AC124854.1",6.6934735559899e-35,-0.319380924282418,0.074,0.221,1.74003538561514e-30
"R3HDM2",6.73066075011451e-35,0.588049787577147,0.787,0.753,1.74970256859977e-30
"SNX13",8.5977301107192e-35,-0.308047407260963,0.361,0.582,2.23506591958256e-30
"AC073050.1",8.96466753019274e-35,-0.53473232460981,0.578,0.755,2.3304549711489e-30
"VWC2",1.15493868001797e-34,-0.457750910372774,0.528,0.705,3.00237859257471e-30
"IGSF11",1.33571687304672e-34,-0.500588144720358,0.395,0.601,3.47232958317225e-30
"CDC73",1.54956818038756e-34,-0.33505336538424,0.302,0.515,4.02825744173549e-30
"CRB1",1.89309057866579e-34,-0.366806955158573,0.293,0.5,4.92127826829958e-30
"MYH10",2.00796220846751e-34,-0.32576413334638,0.52,0.721,5.21989855713215e-30
"SENP7",2.19600733921011e-34,-0.328782964062956,0.459,0.685,5.70874067901062e-30
"FLRT2",2.26924971554636e-34,-0.448318987435431,0.467,0.698,5.89914156053431e-30
"GLRA2",2.84124642699343e-34,-0.333099363936171,0.234,0.438,7.38610421161211e-30
"ATF7IP",2.91051334014016e-34,-0.356045498463794,0.343,0.564,7.56617047902835e-30
"TSEN15",2.91144826771252e-34,-0.250737990734774,0.173,0.362,7.56860091674546e-30
"WDR7",3.16578687306075e-34,-0.346124353151103,0.568,0.783,8.22977955520872e-30
"NLGN1",4.01390583305945e-34,-0.410584972171248,0.898,0.962,1.04345496036214e-29
"CSNK1G3",4.83650415471974e-34,-0.27115992596632,0.29,0.513,1.25729762006094e-29
"CHL1",5.46735552990185e-34,-0.437905196710954,0.476,0.677,1.42129374355329e-29
"FAR1",5.75091863460199e-34,-0.291522565497995,0.393,0.606,1.49500880825113e-29
"PLCXD3",5.83915723273342e-34,-0.357826778618732,0.258,0.465,1.51794731422138e-29
"CCDC59",6.65723023933906e-34,-0.250599512040234,0.133,0.305,1.73061357301858e-29
"METTL25",7.54376876369327e-34,-0.303339715695985,0.202,0.392,1.9610781278097e-29
"DGKE",7.89570292888001e-34,-0.252105428544721,0.297,0.508,2.05256693339165e-29
"PLEKHA1",9.13867784027555e-34,-0.292208663075909,0.35,0.569,2.37569069135803e-29
"MAF",1.11203901259039e-33,-0.292441115596002,0.288,0.5,2.89085661712997e-29
"ARHGAP5",1.2745751279286e-33,-0.300359696904693,0.48,0.709,3.3133855025632e-29
"ASCC3",1.28517493180517e-33,-0.335466345225629,0.486,0.717,3.34094075272072e-29
"ITFG1",1.28718364555229e-33,-0.37546401749399,0.656,0.824,3.34616260497774e-29
"RAI1",1.35547576057392e-33,0.699336156596568,0.575,0.474,3.52369478718797e-29
"NR6A1",1.38901901379413e-33,-0.315217174878013,0.344,0.564,3.61089382825922e-29
"GRIN3A",1.63022143030233e-33,-0.682290932486835,0.287,0.469,4.23792363021395e-29
"KPNA5",1.86036237857507e-33,-0.269936880981061,0.27,0.475,4.83619803934376e-29
"AC098850.3",2.05398098457864e-33,-0.436602779729839,0.522,0.742,5.33952896751062e-29
"TRPC5",2.25408894096205e-33,-0.307253439965757,0.237,0.436,5.85972961092494e-29
"VWC2L",2.30637065516836e-33,-0.453728544794129,0.265,0.471,5.99564115517568e-29
"MITF",2.75123433112105e-33,-0.345632278439206,0.23,0.42,7.15210876718228e-29
"AUTS2",3.23097540988472e-33,0.364470821948484,0.975,0.986,8.39924367553632e-29
"USP25",3.58516082993723e-33,-0.324926065356867,0.384,0.601,9.31998409350483e-29
"FBLN7",4.0753402436708e-33,-0.283493139778504,0.186,0.371,1.05942544974466e-28
"GMDS-DT",4.38570563363299e-33,-0.349440034683745,0.382,0.609,1.14010803651923e-28
"ATG5",4.9392169647256e-33,-0.30179704436412,0.345,0.551,1.28399884215007e-28
"ETNK1",5.87453244841748e-33,-0.280404968748628,0.385,0.6,1.52714345529061e-28
"SH3GL3",6.91126919603831e-33,-0.44061014037244,0.558,0.764,1.79665354020212e-28
"AC091948.1",7.53092874702421e-33,-0.376305073589899,0.203,0.386,1.95774023707641e-28
"USP9Y",8.93882581637017e-33,-0.270516231188119,0.518,0.753,2.32373715922359e-28
"CEP192",8.96251534637474e-33,-0.286204173676251,0.436,0.65,2.32989548944358e-28
"PLA2R1",9.78500831837164e-33,-0.315461172996338,0.179,0.356,2.54371076244389e-28
"PLPPR4",9.8387961629638e-33,-0.295453827756993,0.396,0.615,2.55769345052407e-28
"AC021231.1",1.13035692336186e-32,-0.258248884919926,0.129,0.297,2.9384758579715e-28
"TMEM132C",1.16209409028204e-32,-0.5168421540349,0.322,0.521,3.02097979709719e-28
"RIN1",1.31285796580262e-32,0.480337428627625,0.142,0.029,3.41290556790049e-28
"U2SURP",1.48373209226682e-32,-0.297607601093335,0.409,0.631,3.85710994705681e-28
"ZNF644",1.48427251439932e-32,-0.271873615808907,0.427,0.651,3.85851482843247e-28
"NAALAD2",1.53185491822786e-32,-0.322809165832624,0.29,0.494,3.98221004542515e-28
"TUSC3",1.74010689643389e-32,-0.35423803866156,0.455,0.664,4.52358188796953e-28
"SYN2",1.74434413287753e-32,-0.338785793869976,0.779,0.893,4.53459700782843e-28
"DMTF1",2.11024714553245e-32,-0.304803900065015,0.391,0.6,5.48579847952616e-28
"ZCCHC7",2.35645731724699e-32,-0.314909162908651,0.617,0.821,6.12584644191528e-28
"KCTD1",2.58428793580185e-32,-0.348736915621747,0.265,0.457,6.71811491791048e-28
"CDH2",2.91106236985233e-32,-0.406971819232362,0.474,0.688,7.56759773666811e-28
"DUBR",2.97575775251185e-32,-0.306832322381527,0.248,0.442,7.7357798534298e-28
"NTN4",3.47873062721418e-32,-0.282348181199768,0.214,0.408,9.04330813850598e-28
"OXR1",3.96484688982709e-32,-0.409312856160518,0.809,0.905,1.03070159747945e-27
"DZIP3",4.00404025422409e-32,-0.311341697180018,0.411,0.634,1.04089030448809e-27
"RARB",4.05414867723718e-32,-0.431171424365073,0.272,0.467,1.05391649013458e-27
"VAV3",4.13878883812128e-32,-0.28013039599567,0.081,0.223,1.07591954635801e-27
"SPP1",4.99827260593537e-32,0.331009974807325,0.151,0.033,1.29935094663896e-27
"REEP2",5.35586617416968e-32,0.662750195177903,0.416,0.276,1.39231097063715e-27
"PDIA2",5.37724550888809e-32,0.88105279074185,0.458,0.32,1.39786874249055e-27
"UNC79",5.48227103110866e-32,-0.297587973110399,0.803,0.905,1.42517117724701e-27
"DECR1",5.64962987707105e-32,-0.25360341612885,0.16,0.334,1.46867778284339e-27
"SOX6",7.02375118121124e-32,-0.702475125186194,0.441,0.59,1.82589435706767e-27
"GABRB1",7.80485367680094e-32,-0.344206738746218,0.718,0.906,2.02894976182117e-27
"RALGPS1",8.2217757467853e-32,-0.315577406448035,0.631,0.815,2.13733282313431e-27
"MSH3",9.14632761389458e-32,-0.283452910026581,0.409,0.632,2.37767932650803e-27
"ZNF462",9.15368728035229e-32,-0.312275874955702,0.283,0.484,2.37959254540038e-27
"KITLG",1.30154585996137e-31,-0.254277401306926,0.171,0.352,3.38349861755557e-27
"PPM1A",1.35226517168771e-31,-0.268039672894034,0.29,0.497,3.51534854031938e-27
"KIAA1324L",1.39831076027056e-31,-0.30986487351752,0.428,0.638,3.63504865239935e-27
"PDHX",1.70166420076469e-31,-0.257003314390493,0.322,0.524,4.42364625630789e-27
"ODF2L",1.87237335899634e-31,-0.295696593272335,0.47,0.687,4.86742178404689e-27
"NR3C2",1.88330137352236e-31,-0.406400845687945,0.606,0.823,4.89583025060871e-27
"ATF2",2.15503769563774e-31,-0.260797405222964,0.319,0.527,5.60223599357987e-27
"PPM1L",2.21690398772745e-31,-0.37171274787471,0.468,0.678,5.76306360649628e-27
"KHDRBS3",2.26533306634977e-31,-0.331937201033641,0.417,0.629,5.88895983928287e-27
"SLC4A4",2.30204141858569e-31,-0.402625742950948,0.26,0.445,5.98438687175535e-27
"ZBTB38",2.377371934883e-31,-0.265838624573979,0.398,0.61,6.18021608192184e-27
"AL357153.2",2.45787351774538e-31,-0.294517360670885,0.321,0.527,6.38948799673088e-27
"GNAS",2.59790366646634e-31,-0.31851507534752,0.568,0.772,6.75351037134589e-27
"SIPA1L3",3.54214960468406e-31,0.629537439202138,0.75,0.719,9.20817211233668e-27
"SSBP4",3.54837524328292e-31,0.492753181203832,0.311,0.162,9.22435628243828e-27
"CTNND2",3.81804741711849e-31,-0.347947725393353,0.894,0.958,9.92539606554123e-27
"MEIS3",4.12454500354392e-31,0.585100959148583,0.31,0.159,1.07221671912128e-26
"ST6GAL1",4.88439062210182e-31,-0.264052702047429,0.164,0.339,1.26974618612159e-26
"PHACTR2",5.00523791459726e-31,-0.384613110432645,0.315,0.513,1.3011616482787e-26
"PLPPR1",5.28840652744837e-31,-0.386561171045338,0.368,0.576,1.37477416087548e-26
"CAPRIN2",5.74918656535484e-31,-0.269886452096881,0.286,0.484,1.49455853952964e-26
"FSTL4",5.80736809346179e-31,-0.257853897919737,0.203,0.389,1.50968340957633e-26
"OSBPL8",8.34415077270193e-31,-0.365555841268499,0.639,0.817,2.16914543487159e-26
"RAB11FIP3",8.44392462790036e-31,0.684430198614421,0.674,0.614,2.19508264626898e-26
"SPATS2L",9.0474386843425e-31,-0.340176673980301,0.403,0.614,2.35197216038168e-26
"ZMAT4",9.33676803288132e-31,-0.393350467450039,0.572,0.758,2.42718621782783e-26
"WASF3",1.02232539119152e-30,-0.266403714971666,0.389,0.597,2.65763708694148e-26
"CCDC146",1.08700502855183e-30,-0.292419611326527,0.204,0.386,2.82577827222333e-26
"INPP5F",1.10692819614096e-30,-0.259305947007721,0.399,0.615,2.87757053868804e-26
"SORBS2",1.48559147972997e-30,-0.282533046441405,0.566,0.772,3.86194361070603e-26
"SMARCAD1",1.5161009327897e-30,-0.252184440792465,0.313,0.519,3.9412559848801e-26
"CNNM1",1.72504681574946e-30,-0.250649667175257,0.324,0.528,4.48443170222228e-26
"ADAM23",1.74448904536003e-30,-0.326917268122963,0.484,0.7,4.53497372231795e-26
"RAB3C",1.85324718265755e-30,-0.415701412045066,0.623,0.819,4.81770137603656e-26
"CNTRL",2.2113852619446e-30,-0.280479839555114,0.318,0.525,5.74871712695119e-26
"KIAA2026",2.30042667656939e-30,-0.325907622670923,0.442,0.658,5.98018918840979e-26
"AFG1L",2.66553281086226e-30,-0.251684783033632,0.273,0.471,6.92931909511752e-26
"TTBK2",3.06927915906775e-30,-0.311123397765293,0.571,0.746,7.97889810191253e-26
"NNT",3.14229367533331e-30,-0.279732760539945,0.362,0.563,8.16870663839647e-26
"FAAH2",4.27583384730208e-30,-0.34200928955663,0.273,0.473,1.11154576694465e-25
"SPARCL1",4.53590507277604e-30,-0.452238442823592,0.407,0.605,1.17915388271886e-25
"MPPED1",4.76723799177613e-30,-0.263488360339622,0.38,0.594,1.23929118834212e-25
"HSD17B4",5.11314984068659e-30,-0.277296850022164,0.359,0.564,1.32921443258489e-25
"SIK3",5.13161077489916e-30,0.473147623479504,0.875,0.879,1.33401353704278e-25
"LDAH",5.90953462922209e-30,-0.25530464634023,0.259,0.454,1.53624262221257e-25
"SYNE1",6.81181233533447e-30,-0.351522109362953,0.881,0.97,1.77079873469355e-25
"TAOK3",7.32308110876316e-30,-0.307149586208331,0.582,0.778,1.90370816503407e-25
"VPS41",8.02075570063259e-30,-0.274528042280377,0.348,0.545,2.08507565193645e-25
"ARHGAP12",8.62757097054126e-30,-0.274507570718875,0.366,0.568,2.24282334950191e-25
"BAZ2B",9.00925449716418e-30,-0.321072020787126,0.503,0.719,2.3420457990828e-25
"DOCK7",9.23069881508251e-30,-0.255513927694523,0.431,0.646,2.39961246396885e-25
"RPS6KA6",9.35406542315105e-30,-0.256692478265121,0.296,0.494,2.43168284740235e-25
"LGI1",1.00347807894751e-29,-0.259714344615106,0.372,0.583,2.60864161403196e-25
"DOT1L",1.07226474426845e-29,0.696942442292579,0.297,0.159,2.78745942920027e-25
"TRANK1",1.2138872396419e-29,-0.287675130045586,0.499,0.706,3.15562126817308e-25
"RAPGEF5",1.25347610900454e-29,-0.462536729415639,0.395,0.566,3.25853649296821e-25
"SGCD",1.26110084700453e-29,-0.420536383120085,0.268,0.461,3.27835776187299e-25
"ZDHHC17",1.26146847535851e-29,-0.280430573312151,0.339,0.541,3.27931344854199e-25
"NPTX2",1.3808896233615e-29,0.39821449581959,0.104,0.012,3.58976066489056e-25
"TRPC4",1.61390082173854e-29,-0.449142849908641,0.314,0.501,4.19549657619152e-25
"DYNC1H1",1.94100110288706e-29,0.658183308684332,0.747,0.712,5.04582646706519e-25
"SMG6",1.97912122138561e-29,0.601979417510528,0.668,0.639,5.14492352711404e-25
"AUH",2.04832334751354e-29,-0.331830270378342,0.466,0.657,5.32482137419619e-25
"PPM1K",2.29322471346816e-29,-0.277897490783692,0.408,0.612,5.96146696513184e-25
"PTBP2",2.39568549065363e-29,-0.281934980941275,0.443,0.653,6.22782400150318e-25
"FAM185A",2.53672551013997e-29,-0.263594058620645,0.363,0.569,6.59447163615985e-25
"PTPRN2",2.79413428072734e-29,0.492797565637101,0.951,0.968,7.26363147617879e-25
"RAB28",3.21768968335483e-29,-0.309137801840768,0.466,0.676,8.36470610084922e-25
"CAMK2A",3.26476213042639e-29,1.04951510592483,0.712,0.677,8.48707563425644e-25
"ZMYND11",3.67478324154917e-29,-0.322559568692129,0.475,0.682,9.55296651473124e-25
"NCOA2",3.88073856545248e-29,-0.338401338446958,0.651,0.816,1.00883679747503e-24
"UBE3D",3.90428624636555e-29,-0.283251354983525,0.291,0.488,1.01495825260519e-24
"AC120193.1",4.46874487390977e-29,-0.505818371152501,0.094,0.23,1.16169491742158e-24
"HIVEP1",5.61926014624419e-29,-0.299907024410219,0.289,0.483,1.46078286761764e-24
"AC022639.1",5.77114907862332e-29,-0.377415466039125,0.266,0.453,1.50026791447892e-24
"FBXL5",5.78791419844768e-29,-0.271846375633293,0.409,0.616,1.50462617502846e-24
"PIP5K1A",9.15449696455612e-29,0.673080191630329,0.613,0.538,2.37980303090601e-24
"RNF175",1.25598760336451e-28,-0.269475709018671,0.319,0.514,3.26506537370637e-24
"SPART",1.68019471998142e-28,-0.252356260165333,0.374,0.571,4.36783419406371e-24
"KIF26B",1.76461343741653e-28,1.03062834919047,0.704,0.662,4.58728909190802e-24
"ZNF385B",1.86754169219653e-28,-0.296824119828493,0.518,0.716,4.85486138303411e-24
"AC010127.1",2.64307595274332e-28,-0.463818765550695,0.245,0.418,6.87094024675154e-24
"PDGFC",2.69211308088101e-28,-0.285310100242422,0.091,0.228,6.99841716505827e-24
"UTY",2.76500143707768e-28,-0.283171271342966,0.501,0.718,7.18789773582712e-24
"AC013652.1",3.20002891549639e-28,-0.326028115887599,0.134,0.286,8.31879516872441e-24
"PKN2",3.47651811698384e-28,-0.335440338965139,0.497,0.701,9.03755649691118e-24
"ZFPM2",3.82453687454702e-28,-0.581361233316024,0.336,0.506,9.94226605907243e-24
"LINC01725",3.89252994082774e-28,-0.314811150674639,0.138,0.291,1.01190208341758e-23
"UBE2E3",4.39000980259526e-28,-0.264750300102989,0.259,0.442,1.14122694828266e-23
"STAT4",4.52124468343098e-28,-0.267099463341341,0.19,0.36,1.17534276790472e-23
"MIAT",5.19083650694646e-28,0.579987702717977,0.639,0.597,1.3494098583458e-23
"CACNA1A",5.6406436604143e-28,0.754830655414612,0.917,0.938,1.4663417259613e-23
"USP24",5.71683071620049e-28,-0.264343276906699,0.443,0.649,1.48614731298348e-23
"NFIC",5.76525473162368e-28,0.676060700641919,0.584,0.511,1.49873562003289e-23
"CEP350",6.65605060014932e-28,-0.283202511032777,0.563,0.771,1.73030691401482e-23
"CWC27",6.81036994694887e-28,-0.28175945590624,0.353,0.543,1.77042377140883e-23
"FAM228B",7.60379432948829e-28,-0.271325769919931,0.29,0.477,1.97668237389378e-23
"PTPRR",7.9630682314283e-28,-0.327461004123157,0.375,0.582,2.0700792174421e-23
"DYNC2H1",8.09252297233305e-28,-0.262190616401543,0.449,0.647,2.1037322718877e-23
"SCN8A",8.51211647389465e-28,-0.289028080389315,0.618,0.798,2.21280979855365e-23
"WNK1",9.48711646365945e-28,-0.278451840813095,0.578,0.764,2.46627079589291e-23
"MVB12B",9.59806998107185e-28,-0.273235806773768,0.324,0.514,2.49511427227944e-23
"B4GALT6",1.07646466431575e-27,-0.300640316678157,0.327,0.528,2.79837754135522e-23
"BMPR2",1.23060340592808e-27,0.514326662311638,0.778,0.753,3.19907661405064e-23
"ELP4",1.30596286308101e-27,-0.308634138655151,0.376,0.576,3.3949810588654e-23
"AF117829.1",1.41807720883312e-27,-0.305050508782552,0.317,0.508,3.68643351208259e-23
"DLGAP1",1.48005954284213e-27,-0.284514663920485,0.981,0.998,3.84756278757241e-23
"RIMS2",2.69824459110069e-27,-0.304016608475202,0.904,0.982,7.01435663902536e-23
"IL6R",3.24071820384623e-27,0.465717226282398,0.259,0.127,8.42457104271867e-23
"LINC02389",4.56749441270177e-27,-0.37551691797287,0.305,0.483,1.18736584752595e-22
"FRY",4.71244750828181e-27,-0.366402670400012,0.562,0.754,1.22504785425294e-22
"COMMD10",4.84786890384603e-27,-0.303849510143499,0.322,0.516,1.26025200024381e-22
"AL359915.2",4.89750990264532e-27,-0.273370946913515,0.181,0.342,1.27315667429168e-22
"BICD1",5.17948850320678e-27,0.399681697434215,0.825,0.846,1.34645983129363e-22
"PRELID2",5.64051441459816e-27,-0.810381838327791,0.225,0.403,1.46630812721894e-22
"CNTN6",5.93002829024122e-27,-0.393076309912796,0.183,0.343,1.54157015433111e-22
"SRRM2",6.09079174503851e-27,-0.312509638480903,0.544,0.764,1.58336222204021e-22
"MLLT3",6.55500070168335e-27,-0.328666357118096,0.607,0.79,1.7040379824096e-22
"AC097103.2",6.97501257641878e-27,-0.279968973779282,0.351,0.543,1.81322426936583e-22
"AL627171.2",7.52192600846184e-27,0.462707555479797,0.154,0.35,1.95539988515974e-22
"ENTPD1-AS1",9.06139823829464e-27,-0.304092786081429,0.317,0.51,2.35560108602708e-22
"ICA1",9.63203873083462e-27,-0.29823437891664,0.455,0.64,2.50394478846777e-22
"TNRC18",9.66622079524429e-27,0.630118667509984,0.681,0.636,2.51283075793171e-22
"EPC2",9.82031612759776e-27,-0.281661852719831,0.398,0.589,2.55288938053031e-22
"RICTOR",1.33132877526776e-26,-0.271576840253507,0.457,0.655,3.46092228418607e-22
"UBASH3B",1.70991575149074e-26,0.532737862718663,0.7,0.657,4.44509698757534e-22
"CTNNA2",1.80998002148559e-26,-0.331860242299134,0.771,0.938,4.70522406385395e-22
"NEK1",1.95930517035953e-26,-0.275172123284771,0.56,0.748,5.09340972086664e-22
"AC020911.2",2.7833099347279e-26,0.508937942738086,0.215,0.093,7.23549250631866e-22
"THRB",3.25754055534127e-26,-0.360166838951959,0.72,0.89,8.46830242766516e-22
"PCGF5",3.49755958768585e-26,-0.280527884840059,0.529,0.722,9.09225590414813e-22
"AC008014.1",3.71015331764504e-26,-0.283299524063179,0.191,0.358,9.64491456455006e-22
"NR2F1-AS1",4.03597229799648e-26,-0.353423562501127,0.567,0.734,1.04919135858717e-21
"PWAR6",4.83618898882989e-26,-0.290532213205745,0.458,0.65,1.25721568953622e-21
"VPS13B",4.96810541686483e-26,-0.308097094478192,0.685,0.853,1.29150868416818e-21
"PLCL1",6.60320828823561e-26,-0.730653393467681,0.371,0.513,1.71657002660973e-21
"PTPRN",6.76497416625796e-26,0.619826685833408,0.444,0.332,1.75862268426042e-21
"GTDC1",6.88091281425721e-26,-0.29083993588486,0.514,0.714,1.7887620951943e-21
"DPH6",6.9303516897247e-26,-0.347516479755798,0.494,0.686,1.80161422526083e-21
"SENP6",6.98147117183211e-26,-0.252150633383793,0.604,0.795,1.81490324582948e-21
"MAP3K5",7.10388916920977e-26,-0.27275795770581,0.35,0.56,1.84672702842777e-21
"ST6GALNAC3",9.53759038394707e-26,-0.254383300936293,0.267,0.453,2.47939199621088e-21
"FAM78B",1.09910142580121e-25,-0.32076461961329,0.32,0.495,2.85722406651284e-21
"GOLGA8A",1.15816762713229e-25,0.660000279020474,0.521,0.424,3.01077256349311e-21
"PRKCA",1.24352440793363e-25,0.587006750841778,0.81,0.796,3.23266605086428e-21
"DCC",1.54890868113169e-25,-0.418756980532893,0.419,0.614,4.02654300746994e-21
"TPK1",1.74358546378364e-25,-0.297909951505068,0.304,0.479,4.53262477165195e-21
"CEP170",1.90667514918928e-25,-0.290237786921645,0.533,0.733,4.95659271783245e-21
"PIK3R1",2.07103521035788e-25,-0.282995008895849,0.276,0.458,5.38386313284634e-21
"MYO1B",2.29550883189457e-25,-0.278403543099046,0.167,0.323,5.96740475939314e-21
"IGF1R",2.38793654750042e-25,0.562069333858368,0.718,0.732,6.2076798488821e-21
"SRSF5",2.5207563231689e-25,0.595102097155135,0.551,0.48,6.55295813770988e-21
"ALK",2.6359994499808e-25,-0.282441308192961,0.414,0.617,6.85254417017008e-21
"KIAA1468",2.71422823645891e-25,-0.262193897974873,0.414,0.61,7.05590772349858e-21
"PAFAH1B1",2.79575862129349e-25,0.490106324656101,0.768,0.737,7.26785411191456e-21
"PICALM",2.80484447341315e-25,-0.283416823147963,0.466,0.65,7.29147369308483e-21
"CCDC30",2.9055809847107e-25,-0.255083525210814,0.331,0.521,7.55334832785395e-21
"TTC14",3.5577933270931e-25,-0.309448726053276,0.511,0.704,9.24883953311122e-21
"CEP295",3.66690593511254e-25,-0.253713778044841,0.318,0.504,9.53248866891857e-21
"CHCHD3",3.9036987017976e-25,-0.294868072125227,0.501,0.682,1.0148055145193e-20
"DYM",3.95955566099663e-25,-0.279495731220662,0.595,0.754,1.02932608963268e-20
"QKI",5.64101906170227e-25,-0.312592185635494,0.718,0.878,1.46643931528012e-20
"EFNA5",5.77623557634859e-25,-0.400092856080374,0.455,0.641,1.50159020042758e-20
"PPA2",5.91476848100225e-25,-0.251899899710093,0.425,0.621,1.53760321432135e-20
"UBE2R2",8.31080679253658e-25,0.612375411689129,0.66,0.613,2.16047733378781e-20
"GALNT17",9.67222804935644e-25,0.453604452102129,0.865,0.861,2.5143924037107e-20
"FRMD5",9.68797386468158e-25,0.490634938358993,0.901,0.886,2.51848568586262e-20
"ELAVL2",1.08426089638451e-24,-0.314219368836694,0.513,0.706,2.81864462624118e-20
"TENM2",1.20012904181514e-24,-0.363352689028255,0.806,0.92,3.11985545710264e-20
"PCDH15",1.3392725785637e-24,-0.407879919679655,0.452,0.626,3.48157299523419e-20
"ST6GALNAC5",1.70552297993679e-24,-0.356915370939615,0.38,0.581,4.43367753864368e-20
"PRKN",1.90149703132673e-24,-0.300779060090465,0.755,0.886,4.94313168263696e-20
"CDK8",1.96631785327325e-24,-0.306115038354922,0.489,0.686,5.11163989136914e-20
"MED13L",2.26376088836941e-24,-0.271289057676802,0.693,0.851,5.88487280540512e-20
"SYBU",2.40811422758423e-24,-0.253737034027194,0.437,0.632,6.26013374602795e-20
"NRG3",2.7280931525706e-24,-0.251306501611874,0.979,1,7.09195095942254e-20
"AC245297.3",2.82639801506212e-24,-0.25903828584791,0.447,0.643,7.34750427995548e-20
"PKP4",2.94590106581274e-24,-0.254046967941068,0.624,0.772,7.6581644106868e-20
"SH3GL2",3.00546334838479e-24,-0.26620103155626,0.378,0.561,7.8130025204611e-20
"PDGFD",3.98539293771032e-24,-0.552029102794736,0.057,0.162,1.03604274808718e-19
"DPY19L2",4.01670082373037e-24,-0.272368702281204,0.401,0.586,1.04418154613695e-19
"ASXL3",5.123246185801e-24,-0.337399883047332,0.375,0.546,1.33183907846083e-19
"NHS",5.47393070772184e-24,-0.261043631080211,0.619,0.8,1.42300302677937e-19
"YTHDC2",5.50355691503733e-24,-0.253240082311547,0.511,0.699,1.4307046556331e-19
"SGSM3",6.91633087776952e-24,0.548889923534821,0.2,0.088,1.79796937498497e-19
"SLC8A1",6.92436519425709e-24,-0.50757259781406,0.489,0.671,1.80005797589907e-19
"PPP1R12A",7.31206742464782e-24,-0.273137824914641,0.455,0.642,1.90084504771145e-19
"NFIA",7.38081134813249e-24,-0.306361982032061,0.319,0.5,1.91871571806052e-19
"TTC9B",7.42315759483592e-24,0.419687642833157,0.15,0.05,1.92972404835355e-19
"ATRX",7.60760555277909e-24,-0.261799199179283,0.78,0.912,1.97767313950045e-19
"TPST1",7.68681598984001e-24,0.540180701180225,0.741,0.742,1.99826468471881e-19
"PCCA",7.75799627727138e-24,-0.267663407026984,0.555,0.743,2.01676871223947e-19
"KIAA0513",8.05341473063868e-24,0.652069991695318,0.493,0.399,2.09356569337683e-19
"MAP1LC3A",8.33131303045287e-24,0.578549199418818,0.337,0.209,2.16580813539653e-19
"CDH18",1.22073489209693e-23,-0.39582255431181,0.582,0.774,3.17342242549517e-19
"MICAL3",1.2945470275258e-23,0.389950222560984,0.846,0.862,3.36530445275606e-19
"AFDN",1.32655241490793e-23,-0.25853076222688,0.536,0.729,3.44850565779465e-19
"AC010099.4",2.42171803905158e-23,-0.307151906862032,0.18,0.329,6.29549821431849e-19
"CDK6",2.57649539886765e-23,-0.261986472088089,0.204,0.36,6.69785743889633e-19
"FAM19A4",2.89752004513737e-23,-0.323510569728218,0.133,0.268,7.5323931093391e-19
"ASPHD1",2.96902201187514e-23,0.578708843668222,0.369,0.252,7.71826962207063e-19
"SAMD5",3.00046267217227e-23,-0.303042249733008,0.301,0.479,7.80000276257903e-19
"PPFIA3",3.73472735249613e-23,0.652484451104016,0.396,0.28,9.70879722554894e-19
"UNC80",3.81499596445045e-23,-0.291507740133426,0.641,0.824,9.9174635091854e-19
"FLNA",4.80595298854087e-23,0.318966137771262,0.174,0.068,1.24935553890109e-18
"AC233296.1",6.08587336163048e-23,-0.332709675615815,0.469,0.665,1.58208363908946e-18
