"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM202-AS1",2.18866464198958e-10,-0.39923152018104,0.035,0.207,5.68965260331612e-06
"MBNL2",2.22942455987043e-10,-0.39963344417864,0.512,0.728,5.79561208583917e-06
"NPAS2",2.26588723152525e-10,-0.510616908091072,0.472,0.689,5.89040044707303e-06
"WDR11-AS1",2.34232126492906e-10,-0.59768055936019,0.169,0.366,6.08909836030959e-06
"LIMCH1",2.63563900862536e-10,-0.519996573851038,0.524,0.761,6.85160716682249e-06
"NKAIN4",2.66207602431315e-10,-0.477026400371336,0.035,0.205,6.92033283280445e-06
"PPP4R4",2.75121826121544e-10,-0.498281092266676,0.161,0.376,7.15206699185565e-06
"UBE2D2",2.81696830023809e-10,0.805038308792092,0.48,0.342,7.32299079329893e-06
"AL359915.2",2.88798865052959e-10,-0.590376430738607,0.189,0.401,7.50761529591673e-06
"GRAMD1B",2.96578599214023e-10,-0.476796360166045,0.346,0.582,7.70985726516773e-06
"GLRX",3.03100357551258e-10,0.815493047365943,0.197,0.074,7.87939689490249e-06
"RASD1",3.08667722060321e-10,0.707416463401043,0.181,0.064,8.0241261026801e-06
"PPP1R12B",3.10720685224102e-10,-0.50221078017991,0.339,0.579,8.07749493308576e-06
"RPS6KA5",3.12543440933404e-10,-0.582532373693095,0.283,0.497,8.12487929050476e-06
"NEGR1",3.14667652920587e-10,-0.550033382976344,0.244,0.477,8.18010030532359e-06
"TBC1D5",3.16608109645667e-10,-0.467824484676104,0.476,0.731,8.23054441834875e-06
"TNS1",3.16624978249639e-10,-0.278889265983545,0.142,0.365,8.23098293457763e-06
"THSD7A",3.23730670270828e-10,-0.554911304344776,0.327,0.549,8.41570250436044e-06
"PACS1",3.24497634628424e-10,-0.44110905304127,0.543,0.76,8.43564050980051e-06
"UAP1",3.26215262440349e-10,0.639833884915104,0.201,0.076,8.4802919623993e-06
"MTERF1",3.30785719894755e-10,-0.580757351930773,0.118,0.319,8.59910557438406e-06
"RAD51B",3.33397064788474e-10,-0.5523557943378,0.453,0.689,8.66699009624118e-06
"C9orf153",3.35048015663108e-10,-0.517033373501573,0.035,0.198,8.70990821517816e-06
"RGR",3.43833550679374e-10,-0.509374857920987,0.004,0.146,8.93829698346101e-06
"BRINP2",3.4443055619355e-10,-0.658138031947244,0.193,0.405,8.95381673880753e-06
"ZEB1",3.47159389249756e-10,0.713473556937306,0.697,0.634,9.02475548293666e-06
"EGFR",3.52775650244273e-10,-0.57288595341032,0.343,0.581,9.17075580375011e-06
"NLRP1",3.5398433048686e-10,0.637061692151465,0.138,0.038,9.20217665533641e-06
"ZNF704",3.55888950216343e-10,-0.470211654921967,0.098,0.294,9.25168914982405e-06
"TUBA1A",3.60152179446293e-10,0.678112728014159,0.232,0.098,9.36251605688582e-06
"RGL3",3.61690336422208e-10,-0.46895050226635,0.15,0.364,9.40250198563172e-06
"NAALADL2",3.62058944955426e-10,-0.526207944022935,0.425,0.657,9.41208433306125e-06
"CDK18",3.89532404048113e-10,-0.457200327063714,0.031,0.195,1.01262843756348e-05
"ADHFE1",4.15114578377117e-10,-0.556836425756516,0.098,0.288,1.07913185794915e-05
"ZNF91",4.2286662458618e-10,-0.591132048481049,0.327,0.555,1.09928407727423e-05
"EEF2",4.31834516911795e-10,0.599983689323563,0.146,0.043,1.1225970101639e-05
"RPS15",4.476146616724e-10,0.586806329464167,0.161,0.051,1.16361907448357e-05
"AC073389.2",4.54785428143328e-10,-0.495082600364338,0.051,0.222,1.18226019900139e-05
"ANAPC16",4.58276115585831e-10,-0.525624448998794,0.232,0.449,1.19133459007693e-05
"MT-ATP6",4.62602554611746e-10,-0.418939357349927,0.689,0.912,1.2025816009687e-05
"AURKAIP1",4.65144771982425e-10,0.433721477140994,0.106,0.023,1.20919034924551e-05
"LHFPL6",5.40566145187633e-10,0.765044996186858,0.74,0.723,1.40525575102977e-05
"COX19",5.71482856277005e-10,-0.463238221968883,0.094,0.284,1.4856268331777e-05
"PTGES3",5.81352456443273e-10,-0.460035310652019,0.26,0.49,1.51128384576993e-05
"ADAP2",5.88857041144136e-10,-0.521951381328374,0.083,0.265,1.53079276415829e-05
"PKIA",5.95331956974828e-10,-0.526161493473015,0.15,0.357,1.54762495535176e-05
"AC025159.1",6.06031145390467e-10,-0.716607095619433,0.087,0.265,1.57543856555706e-05
"ZXDC",6.20742550621693e-10,-0.484170505170879,0.264,0.484,1.61368233459615e-05
"ATP6AP1L",6.44135197426853e-10,-0.57639853725053,0.146,0.342,1.67449385923085e-05
"SNAP91",6.76750433288418e-10,-0.560507306475621,0.114,0.308,1.75928042637657e-05
"FRMPD2",6.79740210446924e-10,-0.569345237713083,0.055,0.225,1.76705265107782e-05
"NUDT4",6.83145593012028e-10,0.815059294286808,0.276,0.136,1.77590528359407e-05
"PLCB1",6.83405592444065e-10,-0.306613158699064,0.756,0.91,1.77658117811759e-05
"PNPLA7",6.84221809184157e-10,-0.494304377976268,0.157,0.365,1.77870301515514e-05
"AL355974.2",7.09969864666125e-10,-0.495318215343091,0.016,0.162,1.84563766018606e-05
"DPYSL5",7.35204879028854e-10,0.642991111129083,0.252,0.112,1.91123860352341e-05
"AC013643.2",7.43529080615445e-10,-0.378613919320133,0.035,0.194,1.93287819796791e-05
"CDKL1",7.54765217246543e-10,-0.535952792574627,0.11,0.306,1.96208765875411e-05
"CAPS2",8.02169032197593e-10,-0.572128472450236,0.209,0.417,2.08531861610086e-05
"MKLN1",8.19472628386103e-10,-0.359470221165976,0.815,0.931,2.13030104475251e-05
"AC103923.1",8.6373927714511e-10,-0.512086683015355,0.169,0.377,2.24537662486643e-05
"FAIM2",9.00263339878403e-10,-0.319585208635374,0.047,0.223,2.3403245783479e-05
"CLK1",9.34840454294063e-10,-0.520854104885044,0.154,0.35,2.43021124498285e-05
"ABLIM1",9.37182809209863e-10,-0.352987611721186,0.843,0.951,2.43630043082196e-05
"NSMAF",9.67840741988464e-10,-0.463795637693693,0.118,0.314,2.51599879287321e-05
"SPARCL1",9.77263557714592e-10,0.904585795781566,0.835,0.834,2.54049434463485e-05
"GBP2",9.95908103278758e-10,0.795793391962643,0.146,0.044,2.58896270528346e-05
"MT-CYB",1.00533272336498e-09,-0.370738053849331,0.661,0.906,2.61346294765959e-05
"FUT8",1.01325379597074e-09,-0.410611285461213,0.512,0.755,2.63405456800553e-05
"AC007529.2",1.03350489349415e-09,-0.515005724624398,0.024,0.174,2.68669932112739e-05
"CHURC1-FNTB",1.07219207209389e-09,-0.506045110544654,0.059,0.228,2.78727051061528e-05
"RGMA",1.07967497129047e-09,-0.451769501505415,0.425,0.685,2.80672305536671e-05
"ADGRA3",1.11936327286726e-09,-0.430310585335385,0.417,0.672,2.90989676414573e-05
"PLCG2",1.13028084572353e-09,2.36608314836817,0.476,0.401,2.9382780865429e-05
"IFI16",1.15763618332612e-09,0.48699739290634,0.138,0.039,3.00939102217457e-05
"EOGT",1.2115912945807e-09,0.559622706813321,0.232,0.101,3.14965272939198e-05
"UBE3B",1.2622865702666e-09,-0.43176623227601,0.091,0.278,3.28144016806505e-05
"PSAP",1.2798353174418e-09,1.01365725635606,0.496,0.355,3.32705989122171e-05
"GMPR",1.28341877651765e-09,-0.468581936985434,0.102,0.288,3.33637545143528e-05
"MYLK",1.29389653587609e-09,-0.290767642014774,0.142,0.354,3.36361343466347e-05
"KBTBD12",1.32690614980821e-09,-0.565395643471164,0.106,0.288,3.44942522704143e-05
"AL117335.1",1.32979040143803e-09,-0.405627250534181,0.11,0.302,3.4569231275783e-05
"ME2",1.33297282027065e-09,-0.510728130302136,0.157,0.355,3.46519614357559e-05
"MSRB3",1.33573329324306e-09,-0.578174760705915,0.189,0.387,3.47237226911467e-05
"UBE2K",1.35514051757513e-09,0.799292763229835,0.571,0.44,3.5228232894883e-05
"SH3PXD2B",1.37010442629207e-09,-0.503085927324542,0.465,0.701,3.56172346658887e-05
"LAMA4",1.40523903710624e-09,-0.286507240308218,0.035,0.193,3.65305940086137e-05
"DST",1.44309895332536e-09,-0.383987034302807,1,0.997,3.7514800390646e-05
"TMEM65",1.4523374464975e-09,-0.48568878280123,0.075,0.25,3.77549642591491e-05
"LIMK2",1.46245833689952e-09,-0.484572751847363,0.256,0.49,3.80180669260399e-05
"LRMDA",1.4985213351116e-09,-0.659885936425973,0.102,0.291,3.89555606275613e-05
"BCL2",1.50310053661296e-09,-0.413369590505506,0.626,0.819,3.90746015497906e-05
"MT3",1.5490799634465e-09,1.80917472387751,0.563,0.5,4.02698827297552e-05
"KCTD15",1.56231722640175e-09,-0.463557784046059,0.083,0.26,4.06139986175399e-05
"PCED1B",1.56651866341228e-09,-0.610467040189934,0.134,0.326,4.07232191740656e-05
"MXI1",1.56813762254547e-09,-0.453772006438253,0.378,0.605,4.0765305635692e-05
"EFNA5",1.60353974330896e-09,-0.419859959813855,0.484,0.753,4.16856191670596e-05
"GLCCI1",1.61760231728386e-09,-0.547952127221542,0.173,0.377,4.20511898401112e-05
"GRAMD1C",1.65835753037967e-09,-0.487428766965641,0.366,0.618,4.31106623597498e-05
"CECR2",1.75439747322814e-09,0.721445444343826,0.563,0.458,4.56073167140387e-05
"NSUN6",1.78377878923351e-09,-0.455976867524441,0.185,0.404,4.63711134049142e-05
"CHSY1",1.8162256456699e-09,1.01756917389576,0.437,0.303,4.72146018848347e-05
"LINC00486",1.82411186874118e-09,0.841642327563947,0.646,0.576,4.74196121397957e-05
"TNRC6C",1.82750902982138e-09,-0.393814740920655,0.358,0.585,4.75079247392365e-05
"NBDY",1.84674123569747e-09,-0.436204018714362,0.142,0.341,4.80078851631913e-05
"NUTM2A-AS1",1.8580389983451e-09,-0.494241376253238,0.252,0.464,4.83015818009792e-05
"YLPM1",1.8901530676534e-09,-0.444078709162382,0.181,0.386,4.91364191467178e-05
"TMEM267",1.91963086662105e-09,-0.491244296885165,0.063,0.227,4.99027240086808e-05
"MT-CO3",1.95088035120374e-09,-0.318906269758047,0.74,0.932,5.07150856098923e-05
"AC053527.1",1.97404343138034e-09,-0.478759025837366,0.213,0.419,5.13172330421634e-05
"RAPGEF3",1.97442703499524e-09,-0.433807061527496,0.205,0.428,5.13272052017364e-05
"LARGE1",2.10833648560326e-09,-0.388661855260467,0.406,0.637,5.48083152797424e-05
"TULP3",2.11126568047171e-09,-0.485265509916125,0.421,0.632,5.48844626295426e-05
"MFSD10",2.153319965125e-09,0.315054272251522,0.138,0.04,5.59777058133896e-05
"PPP2R5C",2.29048852756819e-09,-0.408119121428851,0.339,0.57,5.95435397626626e-05
"TRIP11",2.31122250613645e-09,-0.424731453026436,0.173,0.381,6.00825402695233e-05
"CEP152",2.33100066084544e-09,-0.349305370787645,0.035,0.191,6.05966931793381e-05
"NOS1AP",2.35499412711599e-09,0.269061503183254,0.122,0.032,6.12204273285074e-05
"SLC25A42",2.35881174634226e-09,-0.488208301992124,0.087,0.265,6.13196701579134e-05
"MEF2C",2.37786599017462e-09,-0.555577771592715,0.228,0.43,6.18150042805794e-05
"ITGA6",2.50375296469573e-09,-0.506923122887413,0.287,0.512,6.50875620702301e-05
"HEATR4",2.6069964037897e-09,-0.438704086539496,0.079,0.249,6.77714785129171e-05
"TP53",2.63337695417272e-09,-0.569266696116606,0.157,0.355,6.84572673006741e-05
"CLU",2.65941460615231e-09,1.53957380993051,0.772,0.755,6.91341421015355e-05
"STXBP6",2.70247206893346e-09,-0.559323255735104,0.232,0.44,7.02534639039943e-05
"SOS1",2.71437287771857e-09,-0.496517407049447,0.398,0.604,7.05628373291719e-05
"FAM19A1",2.71692702097235e-09,-0.664499641476791,0.13,0.311,7.06292348371972e-05
"ACSS3",2.74082592574991e-09,-0.445237399255622,0.492,0.684,7.12505107657946e-05
"AZIN1-AS1",2.81044944935224e-09,-0.520493997370529,0.185,0.384,7.30604438853608e-05
"AC087482.1",2.9041145585623e-09,-0.469723935307089,0.091,0.275,7.54953620643856e-05
"KIAA0319",2.91404748852772e-09,-0.474277444606174,0.307,0.53,7.57535785117666e-05
"APCDD1",3.07806598392766e-09,-0.406554431195715,0.189,0.402,8.00174033181834e-05
"PON2",3.12007835274457e-09,-0.475992130922062,0.362,0.582,8.11095568579477e-05
"NID1",3.15477496038987e-09,-0.464090388411561,0.028,0.173,8.20115298702952e-05
"GRK4",3.22195707972529e-09,-0.402413178474662,0.138,0.343,8.37579962445387e-05
"LINC00894",3.23992173150302e-09,-0.47596535240254,0.24,0.456,8.42250053321524e-05
"CERS6",3.26120129653214e-09,-0.460161553587321,0.185,0.391,8.47781889046496e-05
"AL158840.1",3.33795412020369e-09,-0.34378949729259,0.004,0.132,8.6773455308815e-05
"GATAD2B",3.36379523408733e-09,0.739836376914566,0.531,0.402,8.74452209053343e-05
"GNAO1",3.45055017273099e-09,-0.368095660898317,0.535,0.78,8.97005022903149e-05
"SWT1",3.56246599889834e-09,-0.48173916394536,0.126,0.312,9.26098661073613e-05
"AL121760.1",3.67756022793021e-09,-0.460008396304636,0.071,0.236,9.56018556852736e-05
"AC098850.3",3.67869820764927e-09,-0.501872452536457,0.248,0.461,9.56314386060504e-05
"UBE2G2",3.67882237540381e-09,-0.313910968611535,0.295,0.519,9.56346664709973e-05
"MSN",3.74623543828677e-09,0.544635597879251,0.28,0.138,9.73871364537027e-05
"MTMR1",3.80507346676583e-09,-0.524512913862674,0.201,0.409,9.89166898420446e-05
"CHPT1",4.04161639700956e-09,-0.399782173110827,0.539,0.747,0.00010506585985666
"PDXK",4.10158417835669e-09,-0.343045663123435,0.197,0.422,0.000106624782300561
"CUEDC1",4.16302449182913e-09,0.698569707632888,0.453,0.3,0.00010822198468959
"ELOB",4.35392398138144e-09,0.537297870134773,0.142,0.045,0.000113184607819992
"YAE1D1",4.89927771266666e-09,-0.408045233376326,0.055,0.213,0.000127361623418483
"MFSD11",4.93371300907367e-09,-0.453146582071468,0.181,0.382,0.000128256803383879
"AC087241.1",5.15962774048798e-09,-0.337428823509529,0.012,0.145,0.000134129682741726
"PHYHD1",5.22106624036278e-09,-0.45232602724168,0.161,0.365,0.000135726837984471
"RUNX1T1",5.2442348504451e-09,-0.497275194974604,0.189,0.391,0.000136329129172171
"GRAMD2B",5.35627843961806e-09,-0.413716685220806,0.606,0.783,0.000139241814316311
"EIF1",5.37650791965997e-09,0.772021507985841,0.26,0.128,0.000139767699879481
"AC090844.2",5.43628537057139e-09,-0.443948876487681,0.035,0.182,0.000141321674493374
"CALR",5.57960361953801e-09,0.689645841332897,0.197,0.082,0.00014504737569351
"SYTL4",5.64541279375423e-09,-0.308267371388891,0.091,0.278,0.000146758150986435
"AP003086.2",5.76441501028193e-09,0.259484911905498,0.102,0.024,0.000149851732607289
"ELP4",5.85334329305728e-09,-0.377542403383185,0.346,0.603,0.000152163512246317
"ZNF532",6.29342347713376e-09,0.790437678735129,0.626,0.539,0.000163603836711569
"PRAG1",6.62628903149225e-09,0.896223936257096,0.358,0.222,0.000172257009662672
"ZSWIM5",6.6585412783068e-09,-0.529881998791172,0.26,0.472,0.000173095439070864
"LRRC37B",6.74975847288185e-09,-0.429277161219534,0.189,0.391,0.000175466721261037
"PLEKHA5",6.82338037563725e-09,0.741953690865271,0.661,0.559,0.000177380596245066
"ESRRG",6.82420407181905e-09,-0.407709792927043,0.465,0.699,0.000177402009051008
"AIF1L",6.98010637874849e-09,0.264836285496677,0.102,0.024,0.000181454845421946
"SKI",7.05273857683141e-09,0.767838360402297,0.425,0.293,0.000183342992043309
"ATXN1",7.15858921791115e-09,-0.419017476789267,0.508,0.71,0.000186094685308818
"MRPS6",7.21159011867046e-09,-0.405563803534371,0.102,0.276,0.000187472496724957
"CTNND2",7.64393492895752e-09,-0.250895710223915,0.921,0.998,0.00019871173241318
"BTBD8",7.73807270536743e-09,-0.481127762325532,0.193,0.391,0.000201158938048732
"NIN",7.84591750119688e-09,-0.492710174912655,0.287,0.487,0.000203962471361114
"LRP2BP",7.8582886280065e-09,-0.463511143087431,0.126,0.309,0.000204284071173657
"ATP13A5",8.23490799921391e-09,-0.505473009445862,0.063,0.216,0.000214074668347565
"C15orf40",8.37471188435308e-09,-0.376069031654886,0.055,0.213,0.000217709010145643
"AQP1",8.55519251792061e-09,-0.477786358892508,0.008,0.133,0.000222400784695864
"AC009061.2",8.83686795931786e-09,-0.41295200755364,0.13,0.315,0.000229723219470427
"TANK",8.96699940083156e-09,-0.478066424599211,0.22,0.416,0.000233106116424017
"NRP2",9.03089442903727e-09,0.412264100372884,0.114,0.03,0.000234767131577253
"SPX",9.28671644621232e-09,-0.310791022617499,0.004,0.126,0.000241417480735735
"TMEM51",9.3583246944281e-09,-0.461709622657464,0.047,0.198,0.000243279008756353
"LINC01094",1.01331262225342e-08,-0.472284326850702,0.079,0.243,0.000263420749281
"TTC7A",1.03286385688963e-08,-0.572948617189031,0.217,0.395,0.000268503288237027
"DOCK1",1.04517799210886e-08,-0.43372350254368,0.583,0.807,0.00027170447082862
"BCAS3",1.08214485169808e-08,-0.443372569616769,0.555,0.771,0.000281314375647433
"MARK1",1.08776658209632e-08,-0.415765065337326,0.197,0.409,0.000282775800681759
"PVT1",1.1027006692356e-08,0.785309909534684,0.287,0.152,0.000286658065974487
"CPEB3",1.17332285860382e-08,-0.413031370312666,0.5,0.712,0.00030501701032265
"MEST",1.19519806755946e-08,-0.329836518815757,0.024,0.161,0.000310703689642757
"PGGHG",1.20801926493616e-08,0.50405824149592,0.197,0.081,0.000314036688112804
"AC092691.1",1.25282175851222e-08,0.461328619590735,0.965,0.982,0.000325683544342836
"LINC00598",1.2807414048031e-08,-0.530200277173399,0.138,0.324,0.000332941535592613
"EMP1",1.28513130965038e-08,0.695950924975418,0.232,0.107,0.000334082735256714
"MMP28",1.30890656265369e-08,-0.376858001322718,0.126,0.314,0.000340263350027452
"CBARP",1.35635571111147e-08,0.510899047809239,0.169,0.064,0.000352598230660538
"AC009690.1",1.36717848191519e-08,-0.422399883963205,0.252,0.463,0.000355411718158674
"SRP14-AS1",1.42108257538575e-08,-0.411550757822245,0.075,0.232,0.000369424626297281
"MTHFD2L",1.42189536717121e-08,-0.417972595789399,0.138,0.324,0.000369635919649827
"STX18-AS1",1.5068648714014e-08,-0.585108500019777,0.209,0.397,0.000391724591969507
"AL359710.1",1.60944432268424e-08,-0.567324941866566,0.134,0.309,0.000418391146124994
"AC104389.4",1.64429137838264e-08,-0.434425377942382,0.035,0.174,0.00042744998672435
"FGGY",1.6890360711832e-08,-0.478617889601626,0.319,0.523,0.000439081817064786
"P4HA1",1.701301194193e-08,-0.422296359068623,0.287,0.485,0.000442270258442412
"UTRN",1.74104087736319e-08,-0.426590135923987,0.453,0.656,0.000452600986479334
"ADCYAP1R1",1.77180127427613e-08,-0.350132914739076,0.142,0.35,0.000460597459260822
"UPP2",1.88458861901132e-08,-0.529125216061453,0.228,0.418,0.000489917657398184
"AC105383.1",1.89252352740227e-08,-0.468992066731764,0.063,0.214,0.000491980416183494
"MED15",1.90492045767175e-08,0.633241136261317,0.465,0.324,0.000495203122176348
"AL024498.2",1.90807180366907e-08,-0.415747620306298,0.024,0.153,0.000496022346081811
"SLC37A1",1.92901025484335e-08,-0.356588932736911,0.055,0.208,0.000501465505849077
"ACTB",1.93252786716697e-08,0.870340096987854,0.299,0.165,0.000502379944348725
"ZFAND3",1.97930063043469e-08,0.42201011230111,0.85,0.829,0.000514538991887803
"NFIA",2.00127253039186e-08,-0.275545879071699,0.917,0.986,0.000520250807000668
"SEMA3D",2.00740108786737e-08,-0.446230232384091,0.031,0.167,0.000521843986802002
"COL28A1",2.02340035377554e-08,-0.390653069479027,0.02,0.15,0.000526003155967489
"GAS6",2.1130852072255e-08,-0.320697002643559,0.047,0.2,0.00054931763047034
"SFMBT2",2.1274221067168e-08,0.738840482016387,0.752,0.74,0.0005530446508621
"HDAC4",2.13074815628472e-08,-0.475615151539686,0.409,0.601,0.000553909290707776
"AC104662.2",2.15734678663061e-08,-0.391744739754151,0.031,0.168,0.000560823870652493
"MPZL1",2.18025728307033e-08,0.638385246251764,0.417,0.275,0.000566779683306964
"ATF7IP",2.18988824543554e-08,-0.451466761058243,0.276,0.487,0.000569283348283422
"CCDC80",2.22327293866907e-08,0.329809065625855,0.138,0.045,0.000577962033136411
"IGFBP7",2.22393108914999e-08,0.652314065497289,0.717,0.657,0.000578133125935431
"APOL2",2.23896032885492e-08,1.05057714177744,0.276,0.152,0.000582040127089126
"METTL15",2.29172163461175e-08,-0.44291756907658,0.366,0.582,0.00059575595613367
"FAM135B",2.31767640837784e-08,-0.521329238562419,0.335,0.53,0.000602503159121903
"FAM66D",2.41684695210266e-08,-0.394755685492156,0.272,0.484,0.000628283533668606
"EEF2K",2.47334803225905e-08,-0.350501720517598,0.295,0.524,0.000642971554466063
"NUP50-DT",2.58186411030926e-08,-0.354226263697017,0.114,0.293,0.000671181394115994
"RXRA",2.5866498994756e-08,-0.43142151626252,0.248,0.449,0.000672425507867676
"KPNA5",2.60201554401588e-08,-0.399043253861615,0.165,0.352,0.000676419960822367
"TSPOAP1",2.68594114808647e-08,-0.475468788553697,0.126,0.3,0.000698237260856559
"IVD",2.69702888176624e-08,-0.328934802310183,0.134,0.324,0.000701119628103953
"ALCAM",2.70910968113026e-08,-0.372350852467642,0.331,0.559,0.000704260152706623
"RTN3",2.8482138387979e-08,0.700195819423808,0.559,0.445,0.000740421669533901
"EMX2OS",2.86610634922847e-08,-0.377795574873386,0.358,0.578,0.000745073006545433
"PPP1R9A",2.93251331695526e-08,-0.438301255221681,0.472,0.691,0.000762336161875689
"TMBIM1",3.01484227145305e-08,-0.317493949406382,0.146,0.342,0.000783738396886936
"OPHN1",3.06539611676016e-08,0.532477286899528,0.909,0.944,0.000796880374512972
"ZNF782",3.07791491551731e-08,-0.422130471066133,0.091,0.251,0.00080013476143788
"KCTD8",3.11347736038573e-08,-0.575736923392866,0.244,0.431,0.000809379574605876
"TNC",3.11772807333231e-08,1.09915423392552,0.15,0.052,0.000810484589943468
"ZNF423",3.1938254833742e-08,-0.468793377652473,0.276,0.474,0.000830266872657956
"ARHGDIA",3.23845304814219e-08,0.513047237777881,0.15,0.053,0.000841868254395045
"PDE9A",3.27521576837964e-08,-0.476342527210679,0.114,0.28,0.00085142509114797
"CAMK1D",3.28200641590843e-08,0.739564456045124,0.78,0.712,0.000853190387879555
"SCLT1",3.28342314736733e-08,-0.529423763361589,0.177,0.353,0.000853558681389612
"AC022414.1",3.34201256684104e-08,-0.299393809025474,0.012,0.133,0.000868789586875996
"RAB30-AS1",3.35742277649957e-08,-0.346342674428508,0.161,0.344,0.000872795624978828
"GALNT2",3.5181565167663e-08,1.00402532525796,0.634,0.582,0.000914579968098567
"MAPK10",3.604395938811e-08,-0.265967082988611,0.799,0.96,0.000936998768253307
"ZNF518A",3.63338506182863e-08,-0.40859671868483,0.35,0.563,0.00094453478067297
"FGF14",3.63671477637658e-08,-0.436274029698045,0.26,0.447,0.000945400373266856
"DYM",3.65437169203262e-08,-0.398796736768737,0.39,0.583,0.000949990465060801
"GPSM2",3.65543344790782e-08,-0.428329050364367,0.169,0.359,0.000950266479118118
"C12orf73",3.67174019146413e-08,-0.338373193134294,0.031,0.167,0.000954505580173015
"GATAD1",3.75519450600257e-08,-0.360163098329226,0.122,0.294,0.000976200363780427
"CCDC171",3.78286332760352e-08,-0.530917886087014,0.177,0.349,0.000983393150643812
"RHOT1",3.78631836473515e-08,-0.438519360880767,0.358,0.563,0.00098429132209655
"IP6K1",3.81714112530188e-08,0.601790151767265,0.374,0.233,0.000992304006933478
"TMEM220-AS1",3.8199303307508e-08,-0.497691880160696,0.114,0.283,0.000993029088781978
"DUBR",3.87112584067371e-08,-0.421442478998308,0.071,0.222,0.00100633787354154
"EAF2",3.89464325026304e-08,-0.496757560396898,0.118,0.282,0.00101245145933838
"RIPOR2",3.93003110224078e-08,-0.485405289523555,0.134,0.306,0.00102165088533851
"IPO9-AS1",3.95848107233024e-08,0.280612400579453,0.15,0.051,0.00102904673956297
"DLG1",3.99996419078272e-08,-0.47384133511078,0.374,0.582,0.00103983069103588
"PLOD3",4.04790614628755e-08,-0.373660207306867,0.063,0.21,0.00105229368178891
"AL136164.2",4.12002887157367e-08,-0.513235990598124,0.118,0.278,0.00107104270545429
"RHOC",4.12135878393522e-08,0.532651314475829,0.15,0.054,0.0010713884294718
"VTI1A",4.20152971617826e-08,-0.41091695977161,0.465,0.686,0.0010922296650177
"MAMLD1",4.25710062616578e-08,-0.52515714125639,0.094,0.253,0.00110667587877806
"AC097515.1",4.33667750692632e-08,-0.450242270785144,0.039,0.179,0.00112736268470057
"FEM1C",4.34014214864902e-08,0.690873788416902,0.276,0.148,0.0011282633529628
"PRDM16",4.39730730462328e-08,-0.329403954293347,0.63,0.84,0.00114312400690987
"NAA16",4.40604315480558e-08,-0.312698366389172,0.15,0.338,0.00114539497852326
"AHCYL2",4.41987267436728e-08,0.426492561257304,0.87,0.893,0.00114899010042852
"MMP24OS",4.46356557215683e-08,-0.414452593308753,0.075,0.225,0.00116034850613789
"CMYA5",4.61517990480365e-08,-0.452689166693592,0.276,0.475,0.00119976216805276
"OGDH",4.63058543003843e-08,-0.425353941976815,0.256,0.465,0.00120376698839279
"RNPC3",4.63346572091094e-08,-0.346757065443822,0.248,0.449,0.00120451574880801
"AL121761.1",4.65929355400385e-08,-0.521903686967683,0.197,0.369,0.00121122995229884
"PITPNM2",4.88098214057375e-08,0.628376054675791,0.587,0.49,0.00126886011726355
"TEP1",4.91170202285613e-08,0.584225047822712,0.217,0.1,0.00127684605786168
"FLOT2",4.92462111018544e-08,-0.563236257336452,0.272,0.459,0.00128020450380381
"AP001528.2",4.99114155378431e-08,-0.302224846937781,0.02,0.147,0.00129749715832177
"PLXNA2",5.02802350695766e-08,-0.345468292708113,0.386,0.61,0.00130708499086871
"AC005261.1",5.13843430346257e-08,-0.327554399728789,0.118,0.294,0.00133578738152813
"TMEM165",5.17044437544076e-08,0.775505289537423,0.39,0.264,0.00134410871983958
"KIAA1109",5.29148102847106e-08,-0.403843525899109,0.551,0.757,0.00137557340816134
"STK24",5.49348136862396e-08,0.70244831925069,0.433,0.314,0.00142808541658749
"FAM217B",5.51670776877807e-08,-0.31191723914611,0.067,0.218,0.00143412335157155
"SUGCT",5.51922105403922e-08,-0.508412166359575,0.146,0.319,0.00143477670520803
"NOCT",5.5986202478455e-08,0.760382579055107,0.209,0.097,0.00145541731962992
"FLT3",5.66173905344195e-08,1.82318561189639,0.138,0.048,0.00147182568433277
"ARRB1",5.75693724497419e-08,-0.508886994508109,0.173,0.352,0.00149657340620349
"CD63",5.79915402177651e-08,0.57316151404691,0.201,0.089,0.00150754807950102
"STUM",5.80164352682306e-08,-0.491587300319055,0.051,0.191,0.00150819525123292
"CYP2J2",5.92322107093455e-08,-0.404705943303872,0.094,0.254,0.00153980054960015
"PARP14",5.94155180212398e-08,0.853420560051449,0.295,0.166,0.00154456580648015
"DNHD1",5.95663396343758e-08,-0.403369430646205,0.11,0.279,0.00154848656513523
"SEPT8",6.03663304022987e-08,-0.311912089741246,0.193,0.392,0.00156928312513816
"KLF7",6.12740718412511e-08,-0.376158541872814,0.295,0.512,0.00159288077158516
"EXOC4",6.45789744702997e-08,-0.397010432106268,0.524,0.755,0.00167879502032991
"LINC00500",6.46691894635457e-08,-0.339071073790417,0,0.106,0.00168114024929433
"PLEKHG1",6.53023600189998e-08,0.678962362881903,0.681,0.65,0.00169760015105392
"SIPA1L2",6.68315929981738e-08,0.861220937361893,0.26,0.141,0.00173735409158053
"SH3RF3",6.7575601953814e-08,-0.501614616587131,0.232,0.415,0.00175669534839135
"MYH14",7.02781912031887e-08,-0.326998704872915,0.197,0.385,0.00182695185851809
